,0
0,-2.80841613120509
1,6.37478215988568
2,-0.8446877862989286
3,3.389362662546489
4,11.168690968081433
5,1.6258290244096472
6,10.54198827637141
7,3.577942919236725
8,11.491652601006692
9,9.782762562188996
10,12.99984036653264
11,11.924704923907086
12,12.126989696473203
13,9.692642885753008
14,10.886219837555629
15,12.381661669766833
16,14.462075679062105
17,9.084558456708457
18,10.930021161981836
19,11.892538813409518
20,12.133388991041333
21,7.734176762216238
22,15.214542164964321
23,6.147183198399677
24,12.241819841059279
25,4.955122450041311
26,9.134780115438561
27,10.887413815413833
28,7.09245186609669
29,6.103962685702962
30,0.8456857197607164
31,3.3421096672064374
32,2.1534418404989184
33,4.262202730555371
34,-0.5986128595740667
35,-1.1282701547480727
36,-3.0856454311424435
37,-4.388401201845608
38,-1.159437072448068
39,-2.744565078969849
40,-6.863999101114338
41,-4.557479490939186
42,-3.880305988796482
43,-8.39836991138715
44,-5.255181513861228
45,-5.051854265882515
46,-4.648399013138502
47,-3.608964854456519
48,-6.646599456163029
49,-2.7304163496571228
50,-1.3804798665248619
51,-5.122200009454962
52,-3.258105705550883
53,1.9090233779791186
54,-6.598709315782033
55,-3.5179083665682604
56,-0.11665525649987885
57,3.6455815566770537
58,4.630690587154179
59,6.145169427455133
60,8.16320348467476
61,2.877081412623359
62,4.9140057182072905
63,7.394367012899467
64,10.301852548769734
65,6.784738545934868
66,9.76538475559413
67,1.9345787286403526
68,13.138866274397518
69,14.060883103833646
70,17.412283405309935
71,11.299336722799971
72,11.891955971887459
73,21.45651748101812
74,18.301969281326375
75,15.262152243602525
76,15.292701577788112
77,16.63595005938493
78,16.8682805408236
79,17.253021522805177
80,18.560942089322257
81,14.875481980408697
82,15.741551787674013
83,11.107832771081904
84,14.990648574219357
85,18.897193656962656
86,10.003210607733298
87,16.999002667723417
88,18.843761056465837
89,14.089094909731863
90,10.990587297485908
91,13.250516174257521
92,11.21154564335984
93,13.724684368415987
94,14.949264820514905
95,3.6022358155621648
96,8.550174596871798
97,7.942392589054204
98,9.590979086275768
99,8.016824637371391
100,8.911801837710414
101,5.353221998447768
102,5.142632592290051
103,0.08289079412464417
104,-2.3670082695930557
105,4.323523058290123
106,1.2250587251177674
107,3.2157043122348723
108,0.1238210324701825
109,-1.3531791917977642
110,1.0382787349577765
111,0.9096834221610344
112,-1.1332922640076095
113,-0.18264204838409626
114,-1.0556951632084814
115,2.0766871922662666
116,0.9163562516711146
117,4.38831015388231
118,2.781002493547188
119,4.587088525986083
120,9.83722131254768
121,7.253049177210859
122,8.501051111088227
123,13.094198940759217
124,7.500345533645461
125,11.667520391870795
126,17.674435176757687
127,12.161629950582789
128,14.226394577856121
129,15.669266391406564
130,18.26023926383847
131,17.35972271052295
132,19.295402289469756
133,22.95454119394538
134,23.057361524542785
135,22.006637952475046
136,15.693146940478623
137,22.06520862141319
138,25.005693075313786
139,26.256509383605707
140,24.875910434793127
141,26.678132736185688
142,25.225428261799344
143,26.790135296217194
144,24.115539514579588
145,23.91801037136877
146,24.653226726506375
147,21.638760641816067
148,27.373315620303472
149,23.663679540229857
150,19.8006333468322
151,16.08097715617516
152,19.96089109513059
153,20.330404501094606
154,14.70820706741712
155,21.334979765389672
156,19.67161768578319
157,15.238027826897591
158,13.576700006835317
159,15.812909701157302
160,10.165944194407887
161,13.27377284998309
162,15.259777995440764
163,14.568849228115457
164,11.132348691118015
165,16.404799898508365
166,4.388066816213319
167,8.433124441635123
168,7.128259368796854
169,6.068590688645115
170,10.865511164509979
171,6.348608353297818
172,4.503414580669208
173,5.329415865878076
174,11.747977513985834
175,6.4623803473136725
176,3.9943571578608488
177,9.680239674424996
178,8.29509119362879
179,14.731153795436306
180,13.068313646357081
181,13.938611790229839
182,18.573930564155923
183,11.714154972067362
184,13.514156424485833
185,16.729566922406086
186,17.240538683064624
187,13.523927670540896
188,21.941898729447704
189,23.69435162106332
190,19.08860988715665
191,22.49956731101365
192,19.540529480181505
193,25.04438525201599
194,28.600220268389798
195,25.411683374989387
196,24.79669042485215
197,20.26382865661305
198,26.602457349755895
199,29.734764135299834
200,23.092285410400915
201,25.169308560349148
202,22.79308387569801
203,30.027086994615587
204,23.939978791954672
205,27.950437939419785
206,32.35267755301034
207,32.920327592605986
208,26.408600642544016
209,29.37176892900979
210,29.005169216128728
211,34.504371049272656
212,29.341866852420605
213,28.830358995543477
214,24.628078464889487
215,30.694333571648333
216,24.980609700441114
217,22.372880978635717
218,21.50875929255802
219,21.990068058280325
220,24.117571229079505
221,20.164073535057213
222,19.26795612673051
223,21.78037302086442
224,17.02267295232812
225,21.815384738343205
226,14.14902379522662
227,19.29345539679753
228,19.702817425467728
229,12.47096827639204
230,19.400585380553636
231,10.5697236822155
232,12.701444558211282
233,12.939035019754646
234,12.497878173877806
235,16.67171566479395
236,16.077575056875823
237,16.007481425609605
238,10.769404475001009
239,10.741371947641971
240,15.880342639264006
241,13.909821401753796
242,19.6447310666702
243,18.058315749982047
244,20.53896593211144
245,20.85092525144252
246,14.84627726617786
247,25.973819907131137
248,20.9009458669463
249,25.80271306239861
250,30.44695044467483
251,24.825159367818706
252,24.45931099039552
253,27.241481178826795
254,28.068284278161574
255,32.09519184528273
256,23.316265044930777
257,26.915949209300877
258,31.03632997529749
259,27.604008289909604
260,30.996820327995668
261,33.757795313155626
262,40.98998276028481
263,37.712431589522126
264,33.44647736151127
265,37.906572732877684
266,33.50658249530585
267,43.13491525640677
268,36.01214406249315
269,38.643701164262254
270,36.45845820262079
271,37.90100838889025
272,36.80017684775309
273,32.834743421958
274,32.473262068347694
275,32.850930688424725
276,34.48154278503048
277,29.766011318939373
278,34.67137873100043
279,32.570823449092174
280,35.41499129859753
281,31.166284763362466
282,28.053842751114953
283,32.18780523117848
284,24.073421814709707
285,20.722656494110254
286,24.173227904284367
287,25.80733768672609
288,26.363993297294336
289,16.388537321461147
290,23.9303471816455
291,20.520048047626716
292,18.26188257209649
293,21.690848105818603
294,19.18250452218006
295,17.690869500633276
296,22.191507051649282
297,18.864192621219676
298,25.429612776614523
299,18.795880305887785
300,19.587571282119043
301,19.17341231809287
302,19.166959339932788
303,23.24054529582965
304,13.26783294343102
305,19.782252703272842
306,24.799809338673214
307,25.071481985989607
308,23.49410870322523
309,22.074345438756282
310,24.715405477241035
311,25.62830580307635
312,31.190435477531018
313,30.39562541682877
314,32.16200781885137
315,34.504791663017734
316,36.02865091355692
317,32.4770947183512
318,33.48936906856727
319,37.69379713159256
320,36.968741744321626
321,38.65463946614112
322,41.77374259049964
323,41.617864648007746
324,37.06537222593832
325,42.666472080366276
326,43.72483509681
327,44.442611673391966
328,41.018407783626465
329,41.93621725162626
330,47.28854271724332
331,44.90321443956722
332,35.01199323728824
333,46.026875067624744
334,39.02895032541476
335,38.58561026084725
336,39.42361463444282
337,40.56675699725738
338,39.83136273113485
339,38.27234726388697
340,43.479507792236035
341,44.28130710302925
342,39.32857018959894
343,37.833457163939194
344,39.722895719485344
345,39.677389823805186
346,29.55476774607999
347,33.64841245443028
348,34.568198318726076
349,33.81171554003736
350,31.789320892914787
351,32.950428264214146
352,28.29625446815674
353,29.14932705046586
354,29.062506729961953
355,28.773964083334466
356,22.79847535616395
357,20.41764378065352
358,25.87150640915202
359,24.36742364475279
360,19.66579605745336
361,25.449048050820146
362,30.03894153266502
363,22.62791196000815
364,21.30117706567506
365,27.009817912076706
366,29.308313912328455
367,24.1491280491829
368,31.093853455490713
369,30.54084940487618
370,22.852450115505423
371,34.036591235781444
372,31.701164752051216
373,36.71480493776648
374,34.3292970322367
375,36.96193551515544
376,38.138754390214785
377,41.46127601187395
378,40.45927354591306
379,39.32945787817974
380,39.74814313552547
381,41.83262988966916
382,46.82711658801696
383,44.28515143596994
384,44.792515025457355
385,47.51324718683648
386,45.87876043404047
387,52.132095919806616
388,50.18459862800441
389,52.502938898493014
390,50.55221024265418
391,47.75923669624646
392,50.86712950466959
393,48.82246136761468
394,46.39899148402314
395,46.942195766139506
396,45.91379188059971
397,44.00679405926569
398,49.374136513013646
399,41.063883108591696
400,49.589911130885696
401,47.51867983769086
402,44.709754340397815
403,45.86062994417966
404,45.69296063728581
405,43.79096481725162
406,41.422459093341324
407,40.36242813036471
408,37.357062287340966
409,42.76674320790057
410,41.80772237160567
411,42.98379829422324
412,38.60711795743614
413,36.18155152248594
414,38.13020498211226
415,32.440873107364055
416,39.87730341317607
417,31.662000437979934
418,40.177630200266535
419,34.11953592362667
420,32.39679275241147
421,36.82748248783964
422,34.21725537661249
423,32.307794107472304
424,35.11188851225044
425,30.38685860984497
426,33.09781828615243
427,29.427961629605104
428,32.99329298959986
429,33.44075820256968
430,30.396739654893665
431,41.95884638204094
432,36.107035120565314
433,38.51190739374941
434,39.160145201729314
435,42.418695281550754
