,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.004802135,0.031387378,0.195798,0.1896977,52.94066,299.1206,298.51923,295.66388,301.21164,297.20914,39.735798,77.98028,44.195103,17.09419,2.3903089,26.84705,6.3254046,30.833742,22.822578,26.901945,0.122318655,0.1469355,0.1512785,0.14288491,70.15779,299.7124,288.10992,297.49594,322.69937,291.12845,64.67272,86.50044,71.76021,16.22843,8.447882,27.150846,11.327031,33.301346,21.148993,69.62409
2004-06-17,0.0042182724,0.029773202,0.19504583,0.18974508,55.273823,299.24484,298.62637,295.94034,301.13504,297.11743,39.19294,78.21547,45.918716,17.410862,2.3654056,26.907394,6.3135557,31.04838,22.715721,27.3434,0.10327322,0.13157068,0.14748415,0.12499847,70.73103,299.70444,288.1019,297.49225,322.68918,291.12277,61.451027,86.488495,71.87946,16.204365,8.483955,27.147194,11.285655,33.29552,21.128866,70.111305
2004-06-24,-0.03747051,0.021045899,0.18717441,0.18615699,53.155037,299.32715,298.70184,296.18286,301.3633,297.16107,37.749657,78.58256,43.76459,17.696112,2.3508937,27.26563,6.3620553,31.532108,22.63581,28.169392,0.11275616,0.13770917,0.15257354,0.12648058,70.729294,299.69894,288.09793,297.49023,322.68066,291.12247,59.779484,86.48549,72.3278,16.174314,8.371715,27.143679,11.246666,33.27694,21.108995,66.5032
2004-07-01,-0.03954069,0.021345343,0.18470459,0.18520506,48.972347,299.37225,298.77832,296.4799,301.78094,297.29675,35.768185,78.86312,39.950806,17.981676,2.3605068,27.834324,6.444903,31.971409,22.91592,28.44456,0.12904721,0.14417714,0.15132283,0.1320819,70.07967,299.6964,288.10132,297.48587,322.6955,291.11343,54.831417,86.45972,72.149765,16.139633,8.390004,27.140213,11.232766,33.260372,21.088514,62.29169
2004-07-08,-0.028366286,0.025717918,0.18193759,0.18156363,44.55723,299.4398,298.88962,296.5028,302.20975,297.48077,34.364956,79.18848,36.102535,17.996689,2.3882608,28.376575,6.5245337,32.302776,23.054474,28.81014,0.15376519,0.16835886,0.15255938,0.14265987,69.3814,299.6924,288.09677,297.48242,322.6849,291.1108,53.98328,86.43158,71.29027,16.10058,8.173062,27.135872,11.234246,33.251488,21.064655,57.771717
2004-07-15,-0.020778773,0.03214366,0.18453798,0.18147235,41.977997,299.50323,299.00546,296.64767,302.6137,297.67886,34.337654,79.1921,33.945503,18.049927,2.4166543,28.74851,6.5882926,32.413025,23.269718,29.129953,0.1756256,0.19357447,0.15662375,0.1610711,68.16382,299.68564,288.08612,297.4804,322.66776,291.10986,54.9724,86.41093,70.6041,16.062555,8.055388,27.131207,11.196218,33.220387,21.046627,58.607826
2004-07-22,-0.016161751,0.03325517,0.18640621,0.18252666,40.064323,299.58157,299.1365,296.58084,302.78494,297.86594,34.190975,79.23239,32.544785,17.93048,2.4363472,28.868826,6.6058793,32.351353,23.42843,29.254585,0.1857302,0.21853165,0.16532707,0.16962145,66.99437,299.68686,288.08887,297.4814,322.6677,291.109,52.671432,86.363335,69.68302,16.02684,8.58107,27.12707,11.221816,33.19611,21.038818,56.71675
2004-07-29,-0.023436505,0.024228638,0.18803944,0.18086243,39.462776,299.68808,299.27173,296.53003,302.79492,297.9913,34.022636,79.02709,32.33048,17.80991,2.4422348,28.799248,6.5993657,32.207237,23.648865,29.21652,0.18959416,0.242428,0.17376862,0.17698725,65.14667,299.6828,288.08047,297.477,322.6569,291.1073,50.249348,86.29469,68.83799,16.00447,9.011313,27.124615,11.241841,33.17385,21.042479,54.72215
2004-08-05,-0.04047486,0.019585498,0.18964364,0.18163662,41.244484,299.83038,299.41064,296.38388,302.48395,297.96884,33.74571,78.7922,34.031178,17.65458,2.450704,28.493576,6.580039,31.974318,23.792444,28.798527,0.18641542,0.25426838,0.1824752,0.18446037,65.18512,299.68967,288.0937,297.47626,322.68405,291.103,49.866364,86.2229,67.46913,15.981391,9.612044,27.133944,11.109169,33.17922,21.03938,62.14918
2004-08-12,-0.04915406,0.019755946,0.18999071,0.18160813,44.74841,299.95264,299.5092,296.25015,302.21173,297.92123,33.253227,78.61623,36.91142,17.55592,2.4527042,28.032354,6.5602813,31.787546,23.733576,27.627436,0.17713521,0.25040552,0.18792108,0.18486397,64.32021,299.69946,288.1067,297.478,322.7111,291.09695,46.613148,86.12425,67.29049,15.958631,10.131776,27.109783,10.836035,33.194702,21.042847,58.615993
