,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.004977885,0.027661184,0.14777727,0.16031075,42.998016,299.24982,299.21976,295.1337,301.03146,297.5257,35.34411,78.50116,49.721737,16.710968,2.393121,26.69346,6.3515363,30.77038,22.828424,28.213802,0.08393588,0.14555067,0.22132203,0.20190816,65.24041,321.09027,299.46817,306.4458,310.58945,295.49792,53.466618,85.45979,69.20362,16.496506,7.9105864,26.450909,10.672845,34.714565,21.026567,79.17678
2004-06-17,0.0035287838,0.026291788,0.14668281,0.160075,44.511787,299.2381,299.20572,295.39786,301.016,297.37677,36.0295,78.67702,52.241188,16.990242,2.3686411,26.778614,6.3267374,30.978628,22.728163,28.546482,0.06589155,0.1333213,0.21774784,0.18109775,65.606705,321.07626,299.46265,306.4434,310.5783,295.48883,49.980247,85.44115,69.355225,16.45346,7.9305477,26.441736,10.612738,34.710907,21.00979,81.1214
2004-06-24,-0.040188298,0.01867747,0.1399884,0.15670799,41.693825,299.4932,299.4598,295.634,301.19043,297.37384,35.183926,79.01185,50.02477,17.244596,2.3482983,27.16992,6.3874965,31.472002,22.654226,29.300524,0.075497836,0.14015737,0.22225612,0.18911661,65.76263,321.06174,299.45865,306.4423,310.55908,295.4906,48.474884,85.43503,69.69599,16.40259,7.7810664,26.43183,10.562663,34.702724,20.992197,78.71263
2004-07-01,-0.04210297,0.01882998,0.13797897,0.15571849,37.150005,299.9991,299.9269,295.89078,301.48624,297.50305,33.234707,79.27322,45.631657,17.502527,2.35285,27.758497,6.483464,31.895613,22.937963,29.58226,0.09073986,0.14718553,0.2209323,0.20081322,65.391266,321.04922,299.45828,306.43924,310.55283,295.47507,43.349766,85.387665,69.51654,16.341707,7.7507133,26.423582,10.54254,34.693665,20.977573,75.11466
2004-07-08,-0.032422274,0.022527942,0.1359109,0.15246679,32.7743,300.52676,300.41135,295.9044,301.79684,297.7119,31.414906,79.63774,40.958042,17.532637,2.37937,28.297977,6.5833044,32.201557,23.079699,29.967707,0.114209495,0.17037618,0.22165409,0.2164883,64.808426,321.03537,299.4533,306.43774,310.53723,295.47122,42.689247,85.34136,68.86682,16.276976,7.5350585,26.414804,10.540615,34.685146,20.955181,70.68377
2004-07-15,-0.02677437,0.028048327,0.13830556,0.15240057,30.616999,300.92557,300.76343,295.98355,302.08112,297.94867,30.68946,79.66322,38.355263,17.590254,2.4074304,28.638361,6.6639185,32.27971,23.298552,30.254423,0.13484749,0.1955937,0.22601631,0.24057427,63.972538,321.02017,299.4458,306.4374,310.51105,295.47018,44.412594,85.307175,68.25887,16.217875,7.458693,26.405785,10.522135,34.669716,20.934675,71.34578
2004-07-22,-0.024109157,0.029136816,0.14008144,0.15332976,29.110462,301.10168,300.91208,295.88193,302.24115,298.16006,30.086065,79.75994,35.959274,17.4967,2.428795,28.72624,6.6963267,32.184536,23.46654,30.387358,0.14385188,0.21991207,0.2349127,0.24851288,63.062325,321.01614,299.44763,306.43906,310.49557,295.4689,42.346912,85.22134,67.46953,16.167036,8.015778,26.399883,10.574617,34.654106,20.92414,69.37057
2004-07-29,-0.03202975,0.021354616,0.14165515,0.15190732,29.145964,301.0337,300.85367,295.78287,302.30914,298.30432,29.68422,79.57525,35.03084,17.398159,2.4348757,28.63631,6.69035,32.013977,23.698193,30.424282,0.1471384,0.2422166,0.24342431,0.25507048,61.81519,321.0109,299.44473,306.43637,310.4844,295.46634,40.135883,85.10212,66.64362,16.132534,8.482496,26.400137,10.635697,34.639847,20.928953,67.12055
2004-08-05,-0.049899105,0.01729998,0.14319494,0.15262769,31.658453,300.74576,300.59964,295.6242,302.20337,298.26288,29.515884,79.33842,37.148113,17.26764,2.4495919,28.334837,6.652856,31.752634,23.848074,30.084938,0.14412089,0.25105736,0.25164157,0.26222706,61.228447,321.018,299.45483,306.4359,310.50372,295.46017,40.42284,84.97598,65.50695,16.104078,9.048029,26.365929,10.512494,34.63396,20.92192,73.93339
2004-08-12,-0.05866539,0.017445702,0.14370291,0.15264887,35.525387,300.47253,300.37866,295.50256,302.10336,298.21252,29.388145,79.14945,41.68742,17.18549,2.4564152,27.909693,6.6072826,31.54881,23.789516,28.977829,0.13545625,0.2464307,0.2566435,0.2603062,60.74397,321.0311,299.46393,306.43674,310.54614,295.4518,37.4567,84.800934,65.33451,16.075691,9.506003,26.188774,10.13789,34.636063,20.928091,70.4927
2004-08-19,-0.060398497,0.019545121,0.14631763,0.15393083,34.77036,300.48764,300.43976,295.51385,302.16147,298.2648,28.994072,79.05737,41.237167,17.21122,2.4487045,28.006998,6.6293387,31.800966,23.832869,28.917759,0.11923783,0.23695318,0.25555697,0.2601741,59.666378,321.04553,299.47205,306.43726,310.59512,295.45178,32.5476,84.55354,64.249954,16.034275,9.793018,25.760223,9.436473,34.642513,20.93005,72.51371
2004-08-26,-0.065737315,0.022910904,0.14717798,0.15360777,33.39816,300.54678,300.5264,295.53748,302.20053,298.25046,29.003504,79.00266,39.899857,17.25693,2.4544437,28.235552,6.67006,32.03579,23.96834,28.601519,0.12025384,0.23553945,0.25315487,0.27397776,58.116425,321.05316,299.4709,306.4364,310.62613,295.45218,27.77017,84.248825,62.716442,15.981702,9.993974,24.894407,8.372792,34.59616,20.919798,70.93583
2004-09-02,-0.066592075,0.020230118,0.14766964,0.15439762,31.910202,300.6722,300.67783,295.68433,302.30258,298.18088,28.809883,78.91564,38.23288,17.421755,2.4444876,28.554388,6.726746,32.369095,23.96265,27.767672,0.13511324,0.23569532,0.25495774,0.295641,56.26459,321.06506,299.4739,306.43533,310.6727,295.44553,23.94707,83.9164,60.69985,15.930901,10.3854065,23.348846,6.9620433,34.490646,20.908293,68.25768
2004-09-09,-0.06304229,0.022982055,0.14695157,0.15422717,31.935259,300.82727,300.82056,295.76678,302.3766,298.12482,28.497807,78.94196,38.130276,17.499315,2.4452543,28.773096,6.784836,32.577583,24.073078,27.59133,0.1515384,0.24269818,0.26004025,0.3077475,56.186752,321.07294,299.47427,306.43164,310.7237,295.41568,25.52941,83.62885,60.85104,15.89975,10.536211,21.347588,5.648236,34.362133,20.91249,67.057816
