,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,0.007095405,0.006495666,0.14673384,0.16015036,48.921364,299.0961,299.12393,295.68863,301.06467,297.3818,39.235664,78.70441,46.862057,17.291525,2.4656396,26.211023,6.1606274,30.25567,22.939882,28.457937,0.17164119,0.04722594,0.17324871,0.19003025,71.06827,291.74966,302.74017,303.36978,307.3385,296.3086,57.11157,84.48146,72.311035,16.900866,9.237622,26.906187,10.553944,34.26309,21.187054,80.837875
2004-06-17,0.017943,0.004451119,0.14596255,0.16000894,51.336098,299.12183,299.09628,295.97577,301.04486,297.27023,39.449226,78.98893,49.090065,17.62868,2.442826,26.27705,6.1523256,30.44708,22.852367,28.845072,0.14732124,0.032691088,0.1704449,0.17003004,72.02167,291.74124,302.73074,303.3614,307.3206,296.30222,53.812836,84.476326,72.788734,16.873297,9.272653,26.897913,10.502202,34.255016,21.161657,83.48281
2004-06-24,-0.026197623,-0.003914271,0.13946472,0.15684886,49.054993,299.2229,299.3271,296.2339,301.30453,297.27078,38.157932,79.3982,46.68177,17.940535,2.4159772,26.644606,6.198594,30.906158,22.79244,30.122868,0.15469456,0.042465817,0.17402755,0.17355092,71.60579,291.73593,302.72195,303.35522,307.30435,296.30215,51.8632,84.480034,72.87508,16.839413,9.126919,26.887642,10.457451,34.24289,21.136114,81.20418
2004-07-01,-0.029187769,-0.0037145426,0.13748196,0.15596879,44.679966,299.43704,299.77695,296.5276,301.7255,297.37888,36.02833,79.69165,42.158875,18.258118,2.4119916,27.185472,6.2820916,31.288702,23.06894,30.62785,0.1691656,0.05098741,0.17290601,0.1810635,70.750145,291.7343,302.7169,303.34473,307.31158,296.29727,46.966515,84.42525,72.37672,16.799534,9.107296,26.8793,10.442947,34.225636,21.112259,77.609604
2004-07-08,-0.016602831,0.00047187213,0.13530445,0.15286876,40.084923,299.70856,300.26508,296.58832,302.13745,297.55554,34.327965,80.01988,37.472603,18.317923,2.432931,27.655638,6.359333,31.545052,23.217566,31.395786,0.19697207,0.07838518,0.17308354,0.19392514,70.57306,291.7301,302.70648,303.33563,307.29434,296.29636,46.384876,84.379684,71.72926,16.756674,8.905121,26.871155,10.442117,34.20295,21.082426,73.44622
2004-07-15,-0.0073372577,0.006732703,0.13754797,0.1528098,37.438465,299.99802,300.63965,296.7261,302.46783,297.75937,33.88139,79.99737,34.937653,18.403898,2.457831,27.913677,6.4218082,31.573582,23.434101,31.927193,0.22191562,0.10440845,0.1771655,0.2153269,69.25956,291.72305,302.69427,303.32962,307.27335,296.2958,47.438267,84.35591,70.682945,16.716959,8.842873,26.862633,10.403312,34.177032,21.05899,74.160324
2004-07-22,-0.00093592046,0.012122465,0.1391864,0.15371688,35.335964,300.24194,300.80972,296.67776,302.58688,297.94327,33.45891,80.023285,32.809605,18.310997,2.4806705,27.921368,6.434894,31.437395,23.601498,32.200607,0.23389643,0.1290735,0.1853029,0.22414625,68.18208,291.72705,302.69537,303.32864,307.2763,296.2952,45.25292,84.26473,69.614,16.680847,9.429695,26.857092,10.4440975,34.14605,21.048937,72.411804
2004-07-29,-0.007918105,0.0038036846,0.14062764,0.15233813,34.56542,300.38547,300.76865,296.62784,302.57407,298.07376,33.194668,79.787384,32.27378,18.208662,2.4880462,27.762194,6.429014,31.239275,23.825808,32.376602,0.23951393,0.15208383,0.19306144,0.23166013,65.82193,291.726,302.69348,303.31998,307.27155,296.29294,43.004208,84.13444,68.061485,16.658798,9.931109,26.857824,10.485573,34.119022,21.054142,70.555
2004-08-05,-0.025487598,-0.0005012216,0.14204048,0.1530135,36.44152,300.39142,300.5339,296.4968,302.32828,298.05145,33.16593,79.533104,34.679577,18.06274,2.509631,27.422705,6.416334,30.981106,23.973902,31.846334,0.23839962,0.16179256,0.20001942,0.23951724,66.856865,291.73914,302.70758,303.3174,307.30762,296.28827,42.795773,84.00064,67.667465,16.637745,10.532469,26.806723,10.330315,34.097286,21.051252,76.79157
2004-08-12,-0.034669306,-0.00034131872,0.14240737,0.15301922,40.365345,300.33102,300.32117,296.37854,302.14108,298.02258,33.10742,79.34725,39.034855,17.969675,2.5205505,27.007563,6.403895,30.802858,23.929913,29.826836,0.229159,0.15421785,0.20403716,0.23896788,65.539635,291.75232,302.7217,303.31836,307.34677,296.28336,39.50013,83.82686,67.011215,16.615149,11.04192,26.625462,9.963899,34.093853,21.056917,73.74329
