,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.2038526,-0.081156455,0.22533453,0.13502821,46.886547,304.00534,297.26416,289.73764,303.53516,289.72733,39.329063,77.88179,46.50672,15.253891,2.490732,26.01584,6.4431677,31.283821,22.020197,28.047953,0.31992722,0.2623236,0.2141921,0.24979037,60.416943,290.0939,299.49054,293.93735,313.62872,290.48026,58.556755,88.55492,74.16525,17.17916,9.285966,27.390959,10.112329,33.29086,21.776268,72.04329
2004-06-17,-0.18279609,-0.08740665,0.22198033,0.13352759,48.783,304.074,297.33716,289.79047,303.57498,289.83453,39.516815,77.812584,47.438934,15.3577175,2.4873857,26.084324,6.4352074,31.344248,22.107222,28.316963,0.31860268,0.26159105,0.21383904,0.24820392,60.551483,290.08762,299.4881,293.93332,313.6171,290.47787,55.128685,88.52964,74.32274,17.160625,9.323277,27.320602,9.993868,33.285885,21.762268,72.91915
2004-06-24,-0.20003489,-0.094712146,0.21123669,0.12719177,46.047207,304.1172,297.37262,289.85477,303.581,289.89972,38.766117,77.925545,43.951134,15.477157,2.4572053,26.133411,6.382538,31.318926,22.199785,29.50639,0.3184405,0.26151502,0.21437784,0.24934031,60.94538,290.08337,299.4843,293.93008,313.6065,290.4783,52.751728,88.52002,74.75568,17.136015,9.228049,27.242481,9.872747,33.28079,21.748083,70.1074
2004-07-01,-0.20002404,-0.09286853,0.20862319,0.12501052,41.40791,304.12924,297.38165,289.88843,303.58426,289.93097,37.217915,78.03487,39.13801,15.555648,2.4344373,26.171724,6.380885,31.381811,22.19768,30.002602,0.3182315,0.26123723,0.21419436,0.24897099,60.796024,290.08145,299.48166,293.9253,313.61792,290.47632,47.830128,88.49946,74.53492,17.108973,9.228437,27.149551,9.750153,33.272026,21.73524,66.57818
2004-07-08,-0.17225635,-0.085984215,0.20656195,0.11957194,36.836735,304.14908,297.39822,289.9833,303.60928,289.94238,35.84086,78.37584,34.883686,15.710236,2.4345841,26.229486,6.3801637,31.459661,22.253307,30.776413,0.3190813,0.26164386,0.21449953,0.24953511,60.08492,290.0783,299.47754,293.91925,313.60867,290.47562,47.014008,88.466774,73.638405,17.077497,9.150853,27.051615,9.644624,33.258797,21.716036,62.938183
2004-07-15,-0.14779516,-0.0763221,0.21138872,0.119550206,34.297436,304.1588,297.40277,290.0109,303.61426,289.9456,35.451122,78.457726,33.184048,15.7744255,2.4396899,26.286419,6.4000316,31.522379,22.264778,31.282887,0.31994495,0.26187977,0.21461412,0.2513868,59.516266,290.07306,299.47208,293.91467,313.59152,290.47537,47.681072,88.434875,72.90174,17.04603,9.170872,26.963907,9.638455,33.247166,21.698265,63.426125
2004-07-22,-0.12643598,-0.030343458,0.21522677,0.12110921,32.865982,304.17392,297.41824,290.07553,303.6368,289.96252,35.0389,78.674904,31.857706,15.885517,2.453241,26.349266,6.400884,31.56616,22.312555,31.558584,0.32033342,0.26208046,0.21488166,0.25102648,58.734962,290.07428,299.4691,293.91306,313.58853,290.47574,45.50911,88.38573,71.93894,17.01449,9.598437,26.894659,9.632816,33.232483,21.688427,61.710175
2004-07-29,-0.12953188,-0.036415398,0.21868941,0.11896543,32.835396,304.20996,297.45245,290.10638,303.6578,289.99008,34.684242,78.63086,31.876026,15.945942,2.4540663,26.400723,6.428332,31.59237,22.342009,31.781855,0.3206004,0.26246506,0.21490291,0.25112414,58.028645,290.07144,299.46643,293.90753,313.57605,290.47543,43.283726,88.31337,71.055016,16.997696,9.98482,26.84799,9.720575,33.219055,21.693676,59.98006
2004-08-05,-0.13543962,-0.03959339,0.2220373,0.120284505,34.930344,304.28226,297.52722,290.15237,303.73453,290.05472,34.33634,78.48442,34.47774,16.022009,2.4856098,26.487446,6.4857807,31.697048,22.379963,31.323381,0.32103252,0.26311058,0.21515144,0.2520873,56.719437,290.0774,299.46866,293.90506,313.59802,290.47357,43.063858,88.23659,69.640396,16.977589,10.3877,26.822844,9.791447,33.205116,21.685019,65.46388
2004-08-12,-0.13797027,-0.039512873,0.22374097,0.12051654,38.07339,304.3553,297.5977,290.1963,303.80243,290.09772,33.9455,78.33205,38.735806,16.088018,2.5076988,26.62972,6.5339456,31.828938,22.47526,29.38916,0.32102194,0.2631139,0.2153402,0.2511015,56.586502,290.0855,299.47226,293.90573,313.62643,290.47073,39.860664,88.1285,69.430405,16.9567,10.775328,27.253466,9.978405,33.201378,21.689104,62.38616
