,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.23587239,-0.06481517,0.16281901,0.12369309,37.458237,285.33633,304.44412,292.1986,296.59265,297.803,39.641243,77.19471,48.284985,15.899354,2.6989818,25.938583,6.3587356,29.349987,22.41217,25.07895,0.24151446,0.26085016,0.21603592,0.2370326,69.86668,298.80887,294.53665,294.6308,300.96283,281.59778,54.51389,80.5751,70.31162,17.039335,8.633403,26.84804,9.935943,34.41537,21.567684,65.01936
2004-06-17,-0.21155564,-0.070479035,0.15964451,0.1224161,38.62734,285.3987,304.52164,292.2561,296.6348,297.91006,39.60297,77.13971,49.812813,16.003475,2.6958299,26.003872,6.351553,29.39914,22.503912,25.227304,0.23995768,0.25975728,0.21558613,0.2352754,70.48791,298.80322,294.52866,294.63004,300.95496,281.59042,51.53509,80.570114,70.74352,17.023926,8.615313,26.795597,9.839124,34.412643,21.551495,67.587135
2004-06-24,-0.23527928,-0.07643123,0.14758374,0.11627962,35.41994,285.43802,304.55957,292.32474,296.64087,297.97504,38.928146,77.2623,47.50636,16.123615,2.6637015,26.050493,6.3007364,29.379694,22.602352,26.573364,0.23976871,0.26066792,0.21632531,0.23591207,70.473885,298.79773,294.52185,294.63092,300.94745,281.59015,49.596703,80.57213,70.90126,17.00568,8.438076,26.735224,9.729965,34.403805,21.536545,67.370674
2004-07-01,-0.23850985,-0.07355809,0.14436764,0.11422023,30.718452,285.45038,304.5709,292.36377,296.64325,298.00677,37.497498,77.37909,43.79128,16.202,2.639201,26.086197,6.298847,29.432287,22.599974,27.137741,0.23951623,0.2605896,0.21610358,0.23552357,69.89264,298.7939,294.51944,294.6306,300.95908,281.57947,45.261894,80.52595,70.42587,16.983881,8.3776865,26.667301,9.604991,34.395412,21.523699,66.05628
2004-07-08,-0.20556468,-0.06595356,0.14155367,0.108843,26.42933,285.47046,304.59094,292.46158,296.66812,298.01978,36.201054,77.71438,40.206646,16.35859,2.6390448,26.140318,6.2976413,29.497387,22.659143,28.106264,0.24055916,0.26220027,0.2165466,0.23602219,69.391464,298.78864,294.51172,294.63028,300.94943,281.57642,44.771324,80.4893,69.65642,16.959314,8.270563,26.601433,9.484464,34.390213,21.50162,64.74786
2004-07-15,-0.17553169,-0.05595729,0.14649446,0.1088066,24.439854,285.48288,304.60004,292.4933,296.67084,298.02594,35.923744,77.79312,38.139725,16.423,2.6441023,26.193188,6.3162723,29.550638,22.671057,28.727167,0.2416714,0.26254624,0.21667203,0.23780021,68.28976,298.7819,294.5016,294.63068,300.9362,281.57507,45.526638,80.473625,68.59256,16.935799,8.326473,26.5522,9.461566,34.37504,21.480015,64.51782
2004-07-22,-0.14867602,-0.01336102,0.15033633,0.1103456,23.359812,285.501,304.62164,292.56027,296.69168,298.04614,35.583485,77.998825,37.19539,16.535841,2.658271,26.251547,6.316494,29.588781,22.721605,29.089539,0.24214354,0.26247805,0.21696793,0.237838,67.204956,298.78073,294.50394,294.63327,300.9383,281.5738,43.561577,80.405304,67.47171,16.9152,8.860992,26.530354,9.425912,34.361378,21.466772,63.356354
2004-07-29,-0.15175928,-0.019057952,0.15378867,0.10818256,23.609068,285.53766,304.66293,292.59348,296.7105,298.07693,35.21499,77.9484,37.10252,16.597183,2.6589456,26.298595,6.342574,29.612717,22.752459,29.451952,0.24249698,0.26265818,0.21696733,0.2381795,65.41599,298.77832,294.5012,294.6308,300.93283,281.57147,41.574856,80.30473,65.96434,16.899353,9.329403,26.541386,9.489565,34.34854,21.476727,62.19422
2004-08-05,-0.1587967,-0.022026338,0.15714444,0.10946367,26.02934,285.60498,304.7444,292.6404,296.78964,298.14236,34.657745,77.80001,38.248413,16.674849,2.6928005,26.380577,6.3980412,29.699497,22.79207,28.970098,0.24299219,0.26313698,0.21729931,0.23928328,65.283264,298.78387,294.51407,294.63116,300.95712,281.5663,41.268227,80.193695,65.429016,16.884623,9.741619,26.575418,9.561667,34.34736,21.461636,62.23495
2004-08-12,-0.16224374,-0.021981625,0.15869714,0.10965733,29.51223,285.67108,304.81918,292.6841,296.8609,298.18585,33.982212,77.64879,40.196312,16.742313,2.7166524,26.518927,6.4449015,29.806694,22.893118,26.596224,0.24296424,0.26216793,0.21755807,0.23868605,64.47863,298.7907,294.5262,294.63416,300.97833,281.55917,38.234726,80.05197,64.7983,16.871826,10.098928,26.759287,9.809698,34.352192,21.464352,60.716057
