,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.21473825,-0.03204231,0.17828116,0.18837371,40.220837,306.1081,300.13504,281.6538,298.78546,298.62466,35.876057,78.29144,41.126514,16.057947,2.5243576,26.78675,6.372345,32.073524,21.762442,24.032228,0.25313893,0.22844785,0.2224403,0.2617505,69.0597,297.068,293.97513,301.01355,315.4158,284.76276,69.41593,89.94064,61.1865,16.638515,9.325133,24.772005,10.180534,33.08115,22.151516,60.771824
2004-06-17,-0.19331124,-0.039824583,0.17539546,0.18760343,41.073013,306.18567,300.21298,281.70236,298.82916,298.74738,36.330738,78.2232,43.35243,16.160212,2.523528,26.854666,6.3635798,32.13182,21.84926,24.34618,0.25129464,0.22689834,0.22210641,0.26017675,69.26327,297.06647,293.97516,301.00998,315.40955,284.7526,65.431816,89.90118,61.368168,16.607279,9.343822,24.742786,10.05376,33.07856,22.133783,62.748615
2004-06-24,-0.21365957,-0.05001598,0.16191898,0.18059382,37.78959,306.2344,300.25085,281.76135,298.83554,298.82166,35.46938,78.343185,41.267864,16.278006,2.4939592,26.901512,6.31544,32.10595,21.94245,25.4804,0.25134218,0.22734648,0.22280951,0.2604861,69.6525,297.06323,293.97638,301.00696,315.40146,284.74426,62.490383,89.88129,61.716373,16.569574,9.201931,24.703754,9.925116,33.073822,22.11722,61.80773
2004-07-01,-0.21553269,-0.050092984,0.15811597,0.17847219,33.394325,306.24982,300.26126,281.79236,298.83807,298.8576,33.722443,78.45701,37.25826,16.355307,2.4701762,26.93534,6.3151274,32.165726,21.939375,25.951052,0.25104046,0.22736661,0.22260937,0.26026228,69.37565,297.06015,293.9799,301.0029,315.41034,284.73596,56.869095,89.863754,61.462784,16.524708,9.150979,24.656174,9.805236,33.06781,22.102879,59.96193
2004-07-08,-0.18662012,-0.044355024,0.15448692,0.17189766,29.567585,306.27487,300.28018,281.87943,298.86398,298.87186,32.1754,78.810005,33.07908,16.50811,2.4688625,26.988178,6.316212,32.23996,21.994938,26.650875,0.25238362,0.22898942,0.22302932,0.26078218,68.496544,297.0565,293.98035,300.99738,315.4036,284.72504,55.21407,89.82429,60.622623,16.47732,9.020595,24.605536,9.715364,33.06097,22.07829,57.885864
2004-07-15,-0.15991676,-0.03508445,0.15965946,0.17179778,27.889116,306.29056,300.28754,281.90485,298.8665,298.87802,31.627548,78.89265,30.534552,16.571438,2.4720669,27.039537,6.3362665,32.299637,22.005533,27.11102,0.25363645,0.22995,0.22308137,0.2622339,67.72551,297.05243,293.9786,300.99268,315.3921,284.71564,55.176105,89.76575,59.87207,16.434032,9.041682,24.562939,9.718259,33.05152,22.05412,57.923958
2004-07-22,-0.13566625,0.01910724,0.16359966,0.17369373,27.064068,306.31345,300.3072,281.9642,298.8874,298.90036,31.17342,79.11626,28.997887,16.68137,2.484206,27.097183,6.3386307,32.341286,22.052942,27.352913,0.2539979,0.23073077,0.22321565,0.2624888,66.76004,297.0493,293.9799,300.9903,315.39108,284.70816,52.448948,89.68668,58.9537,16.39575,9.5540695,24.538864,9.742441,33.040737,22.03917,56.668606
2004-07-29,-0.13862382,0.01228879,0.16711792,0.17087667,27.171638,306.35947,300.34692,281.99265,298.90594,298.935,30.880499,79.069496,28.60411,16.74116,2.4833279,27.1434,6.3649335,32.366463,22.08153,27.528341,0.25425383,0.23164694,0.22302584,0.26283407,65.77682,297.0476,293.97757,300.98486,315.38394,284.70206,49.647972,89.58867,58.068825,16.371616,10.018966,24.540754,9.853155,33.030975,22.049696,55.321827
2004-08-05,-0.14514868,0.008680796,0.1705491,0.1723605,29.006021,306.44333,300.42825,282.03497,298.98734,299.00955,30.771534,78.91693,30.044672,16.816557,2.5154727,27.228659,6.417761,32.46899,22.118662,27.083862,0.25477946,0.23261523,0.22315146,0.26372692,64.574745,297.04807,293.98163,300.98196,315.40042,284.6969,48.827045,89.5042,56.919056,16.34949,10.471186,24.580452,9.941269,33.024338,22.032698,57.35063
2004-08-12,-0.14833467,0.008795235,0.1719373,0.17245996,31.947945,306.52533,300.50366,282.07523,299.06104,299.05908,30.657923,78.75851,32.741943,16.882019,2.538906,27.376575,6.4609475,32.59853,22.214838,25.30998,0.25469244,0.2320335,0.22324514,0.2633035,64.282166,297.04898,293.9837,300.9824,315.4187,284.6917,45.215157,89.362366,56.670086,16.325623,10.8538065,24.739464,10.0592575,33.023655,22.036093,55.416756
