,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.27069584,-0.019970464,0.15654956,0.17877264,44.95891,298.8613,291.1666,304.2152,291.99594,301.53903,35.270992,75.91502,44.852146,15.842449,2.543152,26.670662,6.5025134,30.682606,21.617104,29.88543,0.28560263,0.26094466,0.20176329,0.28801438,62.55203,291.2519,303.87802,299.1266,288.87976,297.47235,44.917564,89.536674,70.03874,15.946269,7.988731,25.6424,10.274326,34.85217,20.044628,79.83632
2004-06-17,-0.24856153,-0.027986754,0.15362832,0.17743579,46.284317,298.9364,291.23492,304.26913,292.0388,301.64478,35.07632,75.87763,47.551052,15.946009,2.541404,26.746534,6.4947133,30.741701,21.70152,30.050259,0.2833206,0.25968322,0.20132945,0.28622556,62.941444,291.24857,303.8762,299.11783,288.87,297.46555,41.808525,89.513626,70.492035,15.931146,8.039558,25.62122,10.201602,34.85233,20.025183,81.50108
2004-06-24,-0.26828602,-0.038766194,0.14195399,0.17089832,43.62861,298.9838,291.26825,304.3343,292.0458,301.709,33.81073,76.00371,45.830708,16.064856,2.508437,26.798687,6.440352,30.72096,21.793087,30.931522,0.28382644,0.25981188,0.201739,0.28719002,63.05667,291.24576,303.87265,299.11398,288.86826,297.45917,40.297104,89.504684,70.57592,15.912629,7.968283,25.591885,10.110571,34.84611,20.006947,78.98974
2004-07-01,-0.26896033,-0.039408028,0.13876422,0.16867524,39.49771,298.99857,291.27823,304.36945,292.05017,301.74084,31.942705,76.12307,41.878876,16.144735,2.4824257,26.83567,6.438327,30.785963,21.789722,31.292574,0.2837733,0.25961486,0.2015118,0.28666273,62.640923,291.24448,303.87042,299.1028,288.89157,297.4555,35.78708,89.48155,70.027725,15.891252,7.9974947,25.551079,9.996006,34.84153,19.991207,75.493614
2004-07-08,-0.2387225,-0.034172278,0.13588275,0.16290592,35.594727,299.02267,291.29617,304.4643,292.07822,301.75467,30.540915,76.434875,37.489594,16.29807,2.4814932,26.893608,6.437094,30.86559,21.84409,31.887129,0.28586638,0.26074934,0.20172676,0.28711095,62.043556,291.24246,303.86642,299.09613,288.88565,297.44705,35.3156,89.44845,69.25246,15.866285,7.851613,25.50157,9.87769,34.841457,19.966196,71.98378
2004-07-15,-0.21156909,-0.025265062,0.14055797,0.16284852,33.540867,299.03735,291.3046,304.49298,292.08447,301.76205,30.345676,76.507095,34.57265,16.363726,2.48573,26.949358,6.457124,30.930626,21.85388,32.279236,0.28748667,0.2615545,0.20196012,0.28905225,61.185654,291.23877,303.86102,299.09512,288.87195,297.4399,36.80816,89.41605,68.14435,15.841871,7.7750573,25.450737,9.844909,34.831837,19.94269,72.43837
2004-07-22,-0.18761767,0.029513037,0.14416867,0.16446887,32.590313,299.05865,291.32404,304.55768,292.10907,301.78342,30.166307,76.689285,32.770252,16.474792,2.4996867,27.011873,6.45752,30.977287,21.899727,32.50025,0.2876838,0.26225471,0.20236218,0.28880695,60.28518,291.23834,303.85825,299.1019,288.87354,297.43494,35.033096,89.36215,67.03591,15.819481,8.189126,25.406403,9.794302,34.82181,19.929108,70.75577
2004-07-29,-0.1909109,0.022578266,0.14741111,0.16214098,32.80822,299.10226,291.36075,304.58887,292.13144,301.81516,30.048187,76.63469,32.196854,16.536156,2.4993243,27.061157,6.485522,31.007011,21.926773,32.698166,0.28774005,0.26313028,0.20255867,0.2890351,59.037205,291.23538,303.85602,299.09464,288.8589,297.4309,33.14357,89.28646,65.49624,15.80416,8.538398,25.376848,9.837775,34.812435,19.939054,69.1463
2004-08-05,-0.19757812,0.018907914,0.15057099,0.16351983,34.624928,299.1831,291.43292,304.63455,292.21347,301.8802,29.931839,76.4924,33.58675,16.612305,2.5345793,27.154848,6.5447764,31.109798,21.961758,32.362717,0.28815967,0.26409018,0.20292638,0.29024974,58.567352,291.23795,303.8588,299.0988,288.8826,297.42746,33.480206,89.20787,65.154495,15.788963,9.016312,25.383362,9.90828,34.811497,19.925272,73.68897
2004-08-12,-0.20069608,0.019036915,0.15197514,0.1637256,37.17967,299.26276,291.4991,304.6779,292.28625,301.9234,29.644455,76.35082,36.186436,16.677767,2.5599878,27.32098,6.5946803,31.23494,22.055002,30.862875,0.28777447,0.26386887,0.20323348,0.28940234,58.04652,291.24176,303.86206,299.10605,288.90222,297.4236,30.835629,89.09408,64.48041,15.77534,9.4517975,25.607298,10.16624,34.81312,19.928713,70.86492
