,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.037912738,0.03915675,0.16618486,0.1564983,41.657078,298.6308,298.9981,294.524,301.10468,296.32437,39.305744,78.63461,42.970703,17.307373,2.496595,26.906801,6.2747016,30.846418,22.692453,26.358442,0.12132742,0.28553155,0.22554684,0.21903647,69.14753,308.4798,295.23438,299.45096,317.602,299.17834,55.297997,91.48689,61.875366,16.586496,8.416794,27.278801,9.763963,33.790928,20.613783,71.49917
2004-06-17,-0.031978674,0.038075227,0.16493948,0.1563527,44.379303,298.72412,299.14777,294.63257,301.09085,296.49307,39.113613,79.053055,45.704895,17.641218,2.471853,27.00259,6.2587347,31.056871,22.609058,26.619822,0.10001807,0.27360818,0.22290234,0.20097965,69.36401,308.45926,295.23212,299.43933,317.59927,299.17532,52.29541,91.467995,62.11094,16.536041,8.439465,27.26682,9.72395,33.785667,20.564426,72.270584
2004-06-24,-0.068216026,0.03129174,0.15850973,0.1531513,42.624733,298.8226,299.2278,294.7567,301.18405,296.6,37.78213,79.481674,43.51778,17.952822,2.4462655,27.394224,6.278348,31.552658,22.542767,27.67832,0.10720899,0.28058848,0.22878473,0.20603226,69.73607,308.44162,295.23236,299.43018,317.59592,299.1785,50.730747,91.461716,62.376446,16.477879,8.297322,27.253918,9.6873,33.7753,20.518967,68.69347
2004-07-01,-0.06911628,0.03159577,0.1566345,0.15225634,38.503418,298.9477,299.2723,294.83862,301.3671,296.6661,35.7294,79.73955,39.035507,18.272072,2.4459682,27.972733,6.343352,31.989996,22.80462,28.110292,0.120376796,0.28773218,0.2273216,0.21505697,69.547424,308.42853,295.23672,299.41522,317.6051,299.17105,45.831238,91.41376,62.13713,16.406929,8.271715,27.24168,9.675535,33.76322,20.476057,64.36745
2004-07-08,-0.06145056,0.034852784,0.15478711,0.14911576,33.900555,299.11237,299.34354,295.0013,301.58627,296.7166,34.15794,79.88408,34.23371,18.355022,2.4714098,28.50764,6.408456,32.31143,22.941845,28.78661,0.14505829,0.31112063,0.22777265,0.22729121,68.855545,308.41238,295.23636,299.40222,317.60086,299.1738,45.40111,91.366516,61.526337,16.332783,8.100781,27.229446,9.677472,33.750397,20.421694,59.71509
2004-07-15,-0.057951827,0.03935756,0.15717277,0.14905387,30.95557,299.2859,299.40616,295.0659,301.81665,296.76904,33.92805,79.76251,31.430456,18.461098,2.4996688,28.84575,6.468497,32.40438,23.156624,29.239239,0.1670241,0.33683062,0.23319358,0.24743271,68.18991,308.39355,295.23218,299.39365,317.59216,299.1776,46.81914,91.3285,60.883125,16.26666,8.067038,27.217802,9.644954,33.730183,20.378006,60.28609
2004-07-22,-0.05761065,0.036660265,0.15896758,0.14997378,28.90259,299.45502,299.4961,295.1778,301.98053,296.84634,33.63931,79.63167,29.054947,18.399872,2.5233996,28.935202,6.4874763,32.317886,23.32154,29.483908,0.17714661,0.36143422,0.24361171,0.25532064,67.31249,308.39432,295.23395,299.39163,317.58987,299.18033,44.672417,91.23224,60.091763,16.212372,8.604039,27.209167,9.682667,33.709034,20.356539,58.159855
2004-07-29,-0.0653901,0.029135784,0.16056518,0.14857669,28.403765,299.60184,299.61658,295.23734,302.07837,296.93576,33.39865,79.37697,28.08021,18.322004,2.5298724,28.84607,6.4942775,32.147846,23.546339,29.678259,0.18177757,0.38376504,0.25279084,0.26203957,66.37222,308.39105,295.22882,299.3811,317.5824,299.18082,42.363644,91.09939,59.190514,16.17263,9.065975,27.206179,9.71554,33.690285,20.374195,55.94115
2004-08-05,-0.08116268,0.02528569,0.16212626,0.14926331,30.28285,299.70914,299.7893,295.3127,302.0445,297.05115,33.16516,79.1794,29.94801,18.199652,2.550223,28.577808,6.496956,31.890081,23.698397,29.259085,0.1805509,0.39215693,0.2605679,0.26907286,65.12876,308.40964,295.23526,299.37875,317.594,299.1769,42.444153,90.96573,58.257523,16.142677,9.588423,27.179283,9.580035,33.680767,20.3595,62.67607
2004-08-12,-0.08878092,0.025392955,0.16271116,0.14926854,33.549236,299.7698,299.9318,295.37866,301.98407,297.1274,32.791046,79.06793,34.115875,18.11986,2.560571,28.231234,6.4935718,31.69079,23.65511,27.51385,0.17241476,0.38743263,0.26420078,0.2690146,64.86622,308.43335,295.2404,299.37988,317.60602,299.1709,39.113037,90.77925,57.96032,16.113302,10.034743,27.047377,9.27276,33.682594,20.364277,58.838287
