,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2006-07-23,-0.009408726,0.02451039,0.15086026,0.13693185,36.489548,300.93634,300.91507,296.48764,303.01395,297.80124,32.284725,79.07763,33.70478,18.144089,2.4137359,28.693758,6.727265,33.51417,23.958784,28.8572,0.24171847,0.13628139,0.22147748,0.18153015,69.276405,304.7474,293.04926,306.75632,313.50797,286.66925,23.64023,85.04749,60.556625,16.668652,10.327831,27.158812,10.48011,35.273354,21.879276,90.87013
2006-07-30,-0.0069662114,0.029331623,0.15074362,0.13671215,37.393456,301.00708,301.00827,296.58484,302.98724,297.9381,33.79137,79.2071,34.80667,18.241379,2.396181,28.625591,6.5951586,33.240906,23.860146,29.224703,0.26772654,0.16196695,0.23067498,0.20199473,66.81417,304.75598,293.0666,306.75906,313.50995,286.7277,23.553991,84.76827,57.086277,16.65101,10.391146,27.187294,10.5662,35.295635,21.881145,90.494225
2006-08-06,-0.0047525065,0.031336635,0.1507359,0.13659537,37.508186,300.99582,301.02588,296.65454,302.89435,298.02225,34.68045,79.33374,35.09969,18.293121,2.3918517,28.501041,6.4781394,32.976486,23.740429,29.513443,0.28776455,0.19297487,0.24092798,0.21841352,64.26156,304.76886,293.09222,306.76007,313.51465,286.77414,24.630846,84.35149,53.644222,16.609846,10.5060625,27.209736,10.647047,35.31254,21.867132,84.018875
2006-08-13,-0.0034711505,0.031584576,0.15079556,0.13655251,37.991867,300.91992,300.98575,296.6954,302.762,298.05286,35.71396,79.46609,35.84507,18.306606,2.4030287,28.339079,6.382369,32.721474,23.606352,30.237753,0.28885514,0.20747471,0.23867835,0.22035612,62.071335,304.78458,293.1244,306.76132,313.525,286.8095,27.156033,84.122154,50.95361,16.595753,10.638655,27.225061,10.731011,35.328514,21.837475,83.87502
2006-08-20,-0.003078467,0.030637765,0.15076637,0.13641734,39.072327,300.788,300.89243,296.7078,302.62564,298.03,39.114002,79.59266,37.203274,18.281029,2.4272845,28.145266,6.283741,32.425938,23.473944,31.198349,0.2884545,0.21445617,0.23150015,0.2209259,59.98378,304.80133,293.16138,306.7642,313.5427,286.83362,29.390917,83.931015,48.39489,16.580872,10.78264,27.237282,10.829494,35.34844,21.796173,84.158875
2006-08-27,-0.0066149784,0.029059412,0.15093991,0.1364606,39.3494,300.6291,300.76236,296.69788,302.50565,297.95978,42.09109,79.66188,37.741337,18.217686,2.4568267,27.946484,6.178777,32.139805,23.371916,31.758154,0.28559446,0.2113759,0.22225338,0.22468133,58.456203,304.8206,293.20657,306.7681,313.56528,286.86676,30.854498,83.844475,46.819923,16.604143,10.841773,27.25097,10.901128,35.36618,21.759813,84.80127
2006-09-03,-0.013297758,0.026909634,0.1512244,0.13659346,39.3104,300.46967,300.6158,296.66586,302.41895,297.85297,43.532562,79.67495,37.932808,18.131134,2.4927182,27.758648,6.1174235,31.887505,23.300663,31.823933,0.27797866,0.19695634,0.2101929,0.22419485,57.962597,304.8445,293.2548,306.7768,313.58737,286.90967,31.717049,83.84409,46.76338,16.670078,10.8291445,27.265936,10.917627,35.38877,21.741676,78.52818
2006-09-10,-0.02115486,0.025404612,0.15154399,0.13675797,39.26167,300.33716,300.47888,296.6187,302.36884,297.728,43.177143,79.62898,38.039875,18.033949,2.5206892,27.592749,6.085925,31.68166,23.244072,31.536425,0.2690583,0.1861369,0.19997564,0.22805536,58.695023,304.8709,293.29874,306.78964,313.60938,286.95267,32.11937,83.96121,48.3335,16.763279,10.766884,27.277254,10.868905,35.40965,21.742552,77.033195
2006-09-17,-0.028497154,0.024092626,0.15182035,0.1368832,38.78086,300.2396,300.34747,296.56454,302.34906,297.5809,41.27526,79.5108,37.611332,17.925686,2.5499675,27.459208,6.0921483,31.5347,23.21063,30.865711,0.25605255,0.18127316,0.19139542,0.23123673,60.716724,304.89877,293.33652,306.80307,313.63345,286.9696,31.37913,83.89461,51.423103,16.828165,10.780686,27.28049,10.806636,35.424473,21.75842,76.33273
2006-09-24,-0.03452053,0.021858938,0.1521196,0.13704763,38.439896,300.18192,300.2319,296.5023,302.38782,297.42865,38.62386,79.325806,37.268185,17.809155,2.5912554,27.363861,6.1590724,31.510143,23.19535,29.991056,0.2434506,0.1772787,0.18392247,0.22821456,64.07618,304.92392,293.3609,306.81073,313.65723,286.95685,29.94847,83.599106,56.16976,16.820246,10.796037,27.282198,10.768971,35.443188,21.765223,79.91492
2006-10-01,-0.038596276,0.01874698,0.15237957,0.13719632,37.950645,300.16925,300.14478,296.42752,302.47858,297.26627,35.500996,79.06412,36.72,17.686007,2.6653607,27.313236,6.2722054,31.60241,23.193836,28.902191,0.24249755,0.18272297,0.18268737,0.22260587,67.96468,304.94464,293.37686,306.8099,313.67728,286.92514,29.650112,83.17197,61.519554,16.767748,10.871577,27.289272,10.75249,35.470394,21.770157,83.255325
