,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.26958996,-0.10593769,0.16394036,0.1603026,43.86495,291.8802,301.13593,288.74902,302.35852,300.076,41.221664,79.15834,43.423134,15.197389,2.355723,25.928593,6.772841,30.939554,22.938683,27.137804,0.25553152,0.17720659,0.29381928,0.20192096,64.49053,309.85495,293.17047,286.8353,303.2078,281.00174,49.318302,82.7894,64.4577,16.612549,8.7976265,25.909002,10.488867,34.525257,20.530525,76.47948
2004-06-17,-0.2506458,-0.1111259,0.16088343,0.15804568,46.09173,291.95352,301.21124,288.80188,302.40076,300.18622,41.48972,79.09263,45.79324,15.296288,2.3529577,25.993511,6.763414,30.99777,23.025839,27.473824,0.25363043,0.17627157,0.29339907,0.19992666,64.90326,309.85397,293.1681,286.83594,303.19644,280.9896,46.050884,82.764046,65.10523,16.59705,8.831261,25.882574,10.382124,34.523262,20.522083,79.39622
2004-06-24,-0.2687275,-0.11744779,0.14901845,0.15210377,43.913807,291.99948,301.248,288.86548,302.40686,300.25293,40.907303,79.20768,42.873287,15.410369,2.3242173,26.03909,6.708445,30.978748,23.121576,28.510513,0.2537815,0.17765728,0.29388756,0.20056093,64.9359,309.85315,293.16425,286.83765,303.19278,280.9882,44.635845,82.75376,64.96651,16.577913,8.738496,25.848503,10.267174,34.515694,20.513178,78.678604
2004-07-01,-0.27064553,-0.11560829,0.1458725,0.14983657,39.742916,292.0131,301.25833,288.90036,302.40912,300.2851,39.31246,79.31807,37.643047,15.485693,2.302327,26.07297,6.7080913,31.043957,23.116476,28.931602,0.25364542,0.17779112,0.29367813,0.20038436,64.52472,309.8539,293.162,286.8387,303.21423,280.9714,39.845882,82.710556,64.23508,16.555244,8.7479725,25.804996,10.149004,34.508343,20.50653,76.58738
2004-07-08,-0.2451653,-0.109404095,0.14309642,0.1452576,35.402096,292.0355,301.2768,288.9923,302.43396,300.29758,37.75321,79.657234,32.355087,15.634305,2.302334,26.124987,6.7090974,31.123707,23.172575,29.542429,0.25520858,0.17985816,0.29397345,0.20111457,64.120346,309.85355,293.15723,286.83997,303.20615,280.96237,39.48758,82.66125,63.59417,16.5301,8.65981,25.755873,10.049065,34.504486,20.494373,73.90033
2004-07-15,-0.22174832,-0.10088662,0.14799984,0.14532052,32.80422,292.04837,301.28384,289.02072,302.43622,300.30267,37.27126,79.73767,29.460571,15.696351,2.3069625,26.17548,6.7317624,31.18928,23.181263,29.954763,0.2565412,0.18013799,0.29410157,0.20313042,63.360703,309.8511,293.1511,286.84155,303.1903,280.9559,41.513344,82.61482,62.254555,16.506338,8.658441,25.709312,10.039811,34.492012,20.48228,74.1911
2004-07-22,-0.20057912,-0.05827065,0.15181097,0.14667581,31.161373,292.0677,301.30252,289.08353,302.45642,300.3221,36.756016,79.95188,27.453463,15.803922,2.3196976,26.231464,6.7337627,31.236713,23.22786,30.1657,0.25687528,0.17980883,0.29438505,0.20334762,62.586647,309.84998,293.14923,286.84415,303.19165,280.95044,39.69021,82.52199,61.053356,16.484594,9.067643,25.673582,10.040128,34.4798,20.475689,72.8227
2004-07-29,-0.20310204,-0.06385101,0.15522687,0.14508446,30.813831,292.10922,301.34042,289.11404,302.4744,300.35263,36.25857,79.90653,27.162666,15.862763,2.3200922,26.276169,6.7631297,31.267117,23.254187,30.296963,0.25708067,0.17971371,0.2944292,0.2037835,61.35468,309.84662,293.14737,286.84354,303.17767,280.94565,37.73451,82.40136,59.018,16.470518,9.424433,25.657764,10.130821,34.467487,20.478937,71.29428
2004-08-05,-0.2087316,-0.066803716,0.15854195,0.14629862,32.508858,292.18777,301.4186,289.1583,302.5532,300.41956,35.62259,79.760025,29.729017,15.936917,2.3504298,26.356773,6.8232646,31.367922,23.288721,29.87508,0.25752974,0.17982173,0.294718,0.20490293,61.100956,309.8481,293.15237,286.8441,303.20435,280.93954,38.40202,82.280975,59.502224,16.456636,9.821658,25.67958,10.215367,34.464916,20.473324,75.00698
2004-08-12,-0.21145195,-0.06673493,0.1600617,0.1466507,35.49835,292.26575,301.4914,289.19995,302.62448,300.46405,34.922523,79.60817,33.953484,16.001251,2.3718734,26.495314,6.8728867,31.489538,23.385689,28.284761,0.25730547,0.17837413,0.29497164,0.2043058,60.57367,309.85004,293.15698,286.84595,303.22815,280.93192,35.65751,82.099594,58.498207,16.44255,10.200513,25.86793,10.37419,34.467464,20.47707,72.83058
