,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-0.008982394,0.046901602,0.18017955,0.20060067,41.30688,298.7699,299.18182,295.5322,301.08182,297.62897,38.130577,78.80325,43.718296,16.63174,2.4594812,26.468138,6.297674,30.558872,22.89331,27.15516,0.11386633,0.006871186,0.15164542,0.15106161,66.13214,299.49194,312.54486,282.11914,316.287,300.8919,56.375553,91.48604,60.84957,16.540842,8.771823,27.507166,10.586036,34.350716,20.5283,73.49204
2004-06-17,-0.0017041281,0.045158457,0.17916866,0.2006522,42.35239,298.89093,299.15024,295.8347,301.00082,297.53024,38.16942,79.046326,44.89438,16.90647,2.4388697,26.555595,6.2871127,30.784887,22.791576,27.58698,0.09641246,-0.004974076,0.14872487,0.1277987,66.560455,299.4797,312.53247,282.1117,316.2778,300.88766,53.327717,91.45298,61.325893,16.513588,8.812245,27.501944,10.51345,34.34315,20.507402,76.64464
2004-06-24,-0.042708084,0.036689233,0.17250715,0.19718058,39.50015,298.9694,299.34344,296.10953,301.20386,297.58234,37.218044,79.42809,42.261856,17.156263,2.4073248,26.933496,6.3152914,31.312088,22.681763,28.977736,0.10077999,0.005865286,0.15465906,0.13373198,66.64896,299.4691,312.5221,282.10626,316.26944,300.8869,51.446167,91.43787,61.432007,16.480797,8.709028,27.493858,10.4524355,34.326046,20.486067,76.2553
2004-07-01,-0.044356547,0.036895294,0.17053209,0.19628032,35.36175,299.00638,299.7116,296.40817,301.59067,297.74057,35.504513,79.71001,38.34821,17.42951,2.397576,27.48812,6.3856654,31.72735,22.950478,29.566622,0.11204484,0.015208254,0.1532726,0.1418096,66.19814,299.4613,312.51776,282.0966,316.27798,300.87955,46.59623,91.4064,60.94071,16.442295,8.694296,27.487535,10.428351,34.307846,20.464207,74.43538
2004-07-08,-0.035671633,0.041074343,0.16845834,0.19274426,31.616209,299.0628,300.1061,296.4576,301.99973,297.9561,34.07367,80.05711,34.71788,17.465012,2.4155962,27.99125,6.4522653,31.985182,23.071745,30.41364,0.13133563,0.041592054,0.154057,0.15724553,65.636246,299.45245,312.50717,282.0887,316.26663,300.87747,46.311966,91.361084,60.276436,16.399462,8.597835,27.47945,10.4263315,34.2898,20.441395,72.18016
2004-07-15,-0.030735124,0.047285274,0.17085789,0.19265912,29.951,299.11212,300.4285,296.56647,302.3981,298.18915,33.749107,80.054146,33.0616,17.551018,2.4384465,28.300266,6.5108624,31.982317,23.311192,30.970545,0.1501098,0.06741557,0.15914017,0.18285577,64.713905,299.4426,312.4935,282.08405,316.24988,300.87653,47.36343,91.30757,59.182762,16.358574,8.613312,27.468555,10.394997,34.256493,20.426924,72.23476
2004-07-22,-0.028883751,0.05003767,0.17263904,0.19369645,28.792322,299.1756,300.60242,296.48453,302.5782,298.4105,33.371735,80.1123,31.757145,17.46392,2.4618688,28.37003,6.524743,31.810276,23.47833,31.259653,0.16051997,0.091524124,0.16917847,0.19151787,63.770195,299.44485,312.49667,282.08398,316.2479,300.87564,45.198654,91.2167,58.065247,16.3219,9.0520735,27.459532,10.447692,34.22459,20.423395,70.86711
2004-07-29,-0.036501024,0.041480973,0.17421421,0.19207786,28.825764,299.26996,300.61002,296.39606,302.59656,298.55994,33.04944,79.89384,31.496275,17.37791,2.468707,28.268406,6.526831,31.588585,23.720026,31.456871,0.16579704,0.113153525,0.17817135,0.19932938,62.330406,299.44348,312.4926,282.07642,316.2401,300.87424,42.95666,91.09886,56.393574,16.29641,9.45248,27.45746,10.50903,34.198395,20.422543,69.39317
2004-08-05,-0.053486183,0.037051383,0.17575407,0.19282748,30.916014,299.4072,300.44363,296.24225,302.30963,298.5359,32.7474,79.64289,33.362267,17.240326,2.495574,27.985945,6.526998,31.307264,23.889093,30.895515,0.16510952,0.120476395,0.1862401,0.20807892,62.062035,299.45374,312.5085,282.07474,316.2644,300.87085,42.786453,90.98918,56.147346,16.272818,9.866206,27.41528,10.359206,34.19176,20.427736,71.53065
2004-08-12,-0.061931133,0.0372283,0.17624117,0.19279523,34.28254,299.53,300.2806,296.12204,302.04855,298.4821,32.37437,79.453285,36.820717,17.143183,2.510716,27.624372,6.5242333,31.122435,23.820004,28.754831,0.15894993,0.11197661,0.19032615,0.2052905,61.449688,299.4669,312.5252,282.07593,316.29105,300.8662,39.32061,90.82056,55.44505,16.251057,10.242763,27.267,9.941857,34.200706,20.432192,69.57888
