,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,0.014950257,0.05539293,0.14382946,0.17310156,48.485233,299.0804,299.06363,294.71674,301.00015,297.45383,37.677246,78.94755,46.147717,17.183197,2.5344317,26.607252,6.251965,30.529139,23.033182,25.177153,0.08415176,0.021505887,0.20051587,0.12885872,70.7867,300.4436,297.88718,284.5619,306.07578,296.7129,52.28339,90.8533,67.84996,16.754917,8.88733,27.674892,9.250465,33.813396,21.175592,60.617474
2004-06-17,0.020075224,0.05436512,0.14269754,0.17303441,50.79432,298.99374,299.02988,294.9245,301.0675,297.317,37.387962,79.1782,48.11259,17.510363,2.5135646,26.702232,6.2476525,30.750212,22.93459,25.49013,0.061054766,0.0050551156,0.1970202,0.106433116,70.94901,300.43506,297.87048,284.55746,306.05774,296.70657,48.86765,90.83028,67.98257,16.72975,8.927008,27.657312,9.186717,33.80532,21.159649,59.762302
2004-06-24,-0.023245795,0.046771657,0.13516422,0.1702941,48.409058,299.17664,299.2073,295.12885,301.0856,297.34177,36.021126,79.573235,45.501648,17.806572,2.4804184,27.100716,6.328109,31.244465,22.879576,26.686281,0.0666436,0.01507489,0.20198454,0.11292653,71.46123,300.42917,297.85843,284.55417,306.04547,296.70563,47.254684,90.82279,68.40853,16.700352,8.807696,27.63884,9.142568,33.785465,21.143261,54.56123
2004-07-01,-0.02569882,0.046984646,0.13289142,0.1695362,43.88113,299.6502,299.55453,295.3358,301.11032,297.48923,33.92558,79.87597,41.074833,18.106117,2.470384,27.683939,6.4389825,31.65059,23.17905,27.171978,0.078548215,0.023242507,0.20063731,0.12086992,71.350746,300.4267,297.855,284.54846,306.0574,296.69812,42.205063,90.78676,68.26929,16.664972,8.80814,27.620077,9.147198,33.76522,21.126707,48.96185
2004-07-08,-0.021542637,0.050662972,0.13050869,0.16681993,39.185417,300.1767,299.936,295.4766,301.1782,297.69946,32.319984,80.26923,36.69557,18.134241,2.4899487,28.20662,6.5390615,31.909027,23.331448,27.921986,0.103438355,0.05216153,0.20149449,0.13546519,70.5704,300.42227,297.84305,284.5438,306.0377,296.69595,41.767788,90.74333,67.51756,16.626738,8.636152,27.60068,9.169864,33.74622,21.10834,42.8502
2004-07-15,-0.02063037,0.056044027,0.13318007,0.16675654,36.65222,300.6283,300.25565,295.61002,301.22165,297.92728,32.12889,80.28363,34.27363,18.200348,2.5139532,28.515253,6.611287,31.914446,23.536177,28.421913,0.12650432,0.0783842,0.20597945,0.16040839,69.947914,300.41458,297.82922,284.5407,306.01352,296.69464,43.48018,90.70513,66.91294,16.591202,8.5768795,27.582932,9.131534,33.708187,21.09516,43.996548
2004-07-22,-0.022408225,0.053889763,0.1351519,0.16753885,34.470226,300.86566,300.43442,295.68076,301.29684,298.1363,31.873732,80.36573,32.76643,18.090809,2.5381355,28.572214,6.623334,31.751884,23.702965,28.689852,0.13793649,0.103126526,0.21511531,0.16839175,69.02146,300.41595,297.84128,284.54034,306.01627,296.69296,41.42936,90.628174,66.07419,16.56078,9.098713,27.570704,9.204823,33.673122,21.09026,41.67257
2004-07-29,-0.029222624,0.04588039,0.13689426,0.16632286,33.819008,300.83948,300.45596,295.72205,301.36957,298.2766,31.626785,80.14396,32.43917,17.976208,2.544197,28.457874,6.6025424,31.538206,23.926188,28.896822,0.14380416,0.12675603,0.2237195,0.17589621,68.15775,300.41187,297.84106,284.53558,306.01044,296.6904,39.266155,90.52142,65.29533,16.537374,9.543021,27.566717,9.261374,33.645138,21.091091,39.219685
2004-08-05,-0.046927676,0.041717503,0.13860014,0.16691034,36.13641,300.55753,300.3179,295.72403,301.51755,298.23355,31.286732,79.87725,34.133705,17.82385,2.5732985,28.15881,6.5659323,31.279842,24.058565,28.42474,0.14370735,0.13756815,0.23200123,0.18465823,66.48023,300.4209,297.86697,284.53366,306.0523,296.68604,39.571983,90.41356,63.91623,16.517378,10.091301,27.51012,9.067815,33.64126,21.091724,49.741127
2004-08-12,-0.0562739,0.041866392,0.13912986,0.16690515,40.523766,300.25583,300.17633,295.7132,301.63544,298.16693,30.760149,79.67088,37.288464,17.725563,2.590693,27.769043,6.5359945,31.117619,23.996504,26.49285,0.13611518,0.13004601,0.2368782,0.18196896,66.308655,300.4323,297.88934,284.5335,306.0938,296.68112,36.50502,90.260315,63.76169,16.499533,10.57232,27.2798,8.636262,33.653645,21.09546,45.05282
