,sp500_Close,sp500_Volume,vix_Close,vix_Volume,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,ftse_Volume,hsi_Close,hsi_Volume,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2015-01-02,1801.180681003579,3363302522.561727,13.97729851665607,0.0,16009.384825261948,123712602.42590672,3474.7034422883116,2005187425.577838,14679.403312195325,167659.03286058473,6632.473783642139,752216460.0223235,22482.91806719776,1618058190.2993739,798.6525841377013,240378201.9014474,9.401361279440374e+97,0.37681405525909056,-2.249525240416248e+280,-6.695032646209522e+98,-1.2760091929408975e+99,-1.1949448253387276e+95
2015-01-09,1805.9357891445904,3379578490.0346813,14.022545974991846,0.0,16046.509183791375,124073486.47729632,3482.6279251033748,2012453914.7749739,14733.067698585783,168352.44734319317,6649.876257523723,755441769.2694086,22532.924842944958,1623545074.2875903,801.0955144412268,241420150.82537407,6.130393457380794e+97,0.3786831961308628,-1.464167941158334e+280,-4.351818780331606e+98,-8.29415039949035e+98,-7.767226251410883e+94
2015-01-16,1808.765011457545,3391054827.358589,14.050449470103764,0.0,16067.97049674094,124375117.64192155,3487.3564897843016,2017266710.9155831,14759.573361467003,168806.0773544127,6659.91939571701,757768105.0224729,22558.059481479373,1626417018.3254166,802.6113193962169,241914386.47780964,4.031811211207333e+97,0.3804748098178137,-9.602661525199076e+279,-2.848290970908576e+98,-5.4285701879401136e+98,-5.0836952358599615e+94
2015-01-23,1810.3721807785685,3399061638.5455008,14.06619272902917,0.0,16079.327755446062,124587562.58470428,3490.0858279059676,2020357137.4440622,14768.418112256792,169098.97143840266,6665.332465481097,759576117.5313045,22567.715917214962,1627546777.2699647,803.5410223686795,242016421.32700992,2.685966209910026e+97,0.3822157997942985,-6.370741895353222e+279,-1.8838866831545987e+98,-3.5905078484197656e+98,-3.362404281679854e+94
2015-01-30,1811.2124943197614,3404464036.560462,14.073159468466063,0.0,16084.181897338512,124692189.76146394,3491.590475392937,2022200609.5338502,14765.790743267935,169282.19363118627,6667.820453257984,761017014.0581287,22568.101558687038,1627516636.2198503,804.1042573592849,241831349.15953523,1.8234166404340386e+97,0.38391853881191157,-4.299067026233014e+279,-1.2656250255296283e+98,-2.4121602578086988e+98,-2.258916655069736e+94
2015-02-06,1811.581491364112,3407837083.235942,14.073592308881622,0.0,16084.87915162112,124678566.28296432,3492.37396286638,2023111604.0359445,14755.755563141545,169388.9635705117,6668.483435119819,762188037.7601187,22563.448386688586,1626730776.3103585,804.4426230176979,241432513.33039314,1.2711629177060395e+97,0.3855863230587978,-2.9723139282145776e+279,-8.69599429273213e+97,-1.6573733461284572e+98,-1.5520810622422488e+94
2015-02-13,1811.672325677313,3409579070.1393256,14.06901729747734,0.0,16082.96364981102,124542513.92962289,3492.7665665192526,2023304990.451229,14741.01228274379,169441.15727614594,6668.031757027052,763152870.3678288,22556.828906764564,1625491217.140389,804.647569718624,240873571.87617642,9.181275577694736e+96,0.38721686563348295,-2.123817060720959e+279,-6.1625347576075716e+97,-1.1745201880347536e+98,-1.0999033774304913e+94
2015-02-20,1811.6127924296648,3409985822.336409,14.060519141872355,0.0,16079.469906047394,124284942.25652722,3492.9892207923467,2022935998.9457254,14723.383502201199,169453.46768702535,6666.923558446074,763954900.4462101,22550.740207448063,1624052554.4778237,804.7783919312167,240196405.8011314,6.929910394910665e+96,0.38880451802737837,-1.5823585075254976e+279,-4.545063899106026e+97,-8.662457114449336e+97,-8.11213458405695e+93
2015-02-27,1811.4895278869922,3409301010.6112328,14.048922540474454,0.0,16075.113829309492,123911240.82100321,3493.1963937611354,2022126873.5914688,14704.12769511468,169436.05846084794,6665.4521361729585,764626011.2356322,22547.577323800015,1622657427.309116,804.8739220542087,239436489.67719966,5.499610044289108e+96,0.39034165916885805,-1.2380038522540168e+279,-3.515605875206988e+97,-6.700408575394476e+97,-6.274734225362556e+93
2015-03-06,1811.3642381995178,3407752747.3616138,14.034916322438974,0.0,16070.420685894103,123431132.67901915,3493.506519131174,2020985635.192754,14684.14075887757,169396.24524967524,6663.800638947162,765192659.0731318,22546.732682815426,1621298756.205483,804.9602632545682,238626839.08658397,4.596351692780242e+96,0.3918195297698784,-1.0201666165251747e+279,-2.8635746612799118e+97,-5.4576994400978306e+97,-5.110973917961161e+93
