,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,2.528852095761925e+32,0.014818463734594063,0.1570070527720577,0.17200904712516338,23.3042124490956,295.5033000200461,295.68724284309883,291.27086575349074,297.8016056341132,293.78623647641916,22.533702884413277,76.63670182369597,23.3042124490956,15.456343110579809,2.5084392975030103,25.558390469430794,6.210518276429678,29.83277381840614,21.423013814411455,22.843619207087094,-142424893489662.16,-312093042950643.9,-283027053812728.06,-375185714111531.0,5.284749145598669e+16,5.032353781052605e+16,5.117992346477855e+16,5.112396924077187e+16,4.844995151401293e+16,5.139891600838645e+16,4.702558888801176e+17,2.0883589880035496e+16,5.284749145598669e+16,2871582880254968.5,-1881060174596866.2,2.7564591475195108e+16,9531105310700616.0,95739668850204.0,-61694136395631.51,1.0493836575774131e+17
2004-06-17,1.6093103363880253e+32,0.01513005894019748,0.15717982224659052,0.17194478861736995,24.163341989829014,296.44994894155803,296.63213992315303,292.2126064267328,298.74875896368707,294.7239539891252,23.04354664120554,76.91470364422564,24.163341989829014,15.559270072587056,2.5183262765153005,25.692433285920917,6.231697684237517,29.972481148018375,21.546926906652622,23.32444694933496,-131873286445598.34,-288971500994630.4,-262058877663860.12,-347389925560419.56,4.893227531189197e+16,4.659530923741033e+16,4.738824940264099e+16,4.733644055762993e+16,4.486052792697001e+16,4.75910178433007e+16,4.354168946861809e+17,1.9336425275013436e+16,4.893227531189197e+16,2658841133350426.0,-1741701484890120.0,2.552126075910092e+16,8824575694355278.0,88645844662921.97,-57123429754131.87,9.716400258564077e+16
2004-06-24,1.016575615576841e+32,0.015902039143669403,0.15678891195730854,0.17112673855252947,25.672248376480653,297.07657781210116,297.2548220099949,292.8474697512145,299.36611801476874,295.34149941386374,23.95258274285932,77.14207129313368,25.672248376480653,15.696931350700225,2.52574232828563,25.85073313369901,6.244716117070929,30.122320630237866,21.704872412538577,24.12555544972245,-109564262775982.25,-240086148780445.94,-217726337979588.84,-288621919690521.6,4.065439095069986e+16,3.871276996894807e+16,3.93715682625598e+16,3.932852393186813e+16,3.727146201506841e+16,3.954003431910451e+16,3.6175731764529894e+17,1.6065277727407728e+16,4.065439095069986e+16,2209044362275623.5,-1447057440816167.5,2.1201301373065304e+16,7330848211279304.0,73647763278957.31,-47459788082094.484,8.072679554448832e+16
2004-07-01,6.4713044539486525e+31,0.0172883361921397,0.15575596442444428,0.16939120340671654,28.132375423371954,297.5085851137982,297.6799010758142,293.3025008754343,299.77724049250196,295.7624551561076,25.442521640118947,77.36430321658929,28.132375423371954,15.896854822564123,2.5321717208393095,26.06493466794494,6.252186115480312,30.31226341116018,21.928419549531277,25.406969542717338,-71045795813535.39,-155681342362395.75,-141182357818068.2,-187153853401652.5,2.6361888009522176e+16,2.5102865461630136e+16,2.5530055893740856e+16,2.5502144275856176e+16,2.4168265336560572e+16,2.5639295835923536e+16,2.345775123271323e+17,1.0417350804876096e+16,2.6361888009522176e+16,1432430267053716.0,-938328315984447.0,1.3742615712623936e+16,4751832354176499.0,47752394389694.55,-30774721232231.875,5.234652793521912e+16
2004-07-08,3.6523422509263998e+31,0.018458326877114614,0.15491265281674121,0.1676826328255517,30.507742109587653,297.9107064925618,298.07531085489046,293.7267816215319,300.15898029920254,296.15418656665514,26.886217279862535,77.57403750071254,30.507742109587653,16.08659637468176,2.537622053937209,26.26660092466982,6.259506297348016,30.490631686950195,22.138268293857653,26.641556037330787,-46048280176114.93,-100904747271905.64,-91507241129193.03,-121303632098015.78,1.7086421463509664e+16,1.627038773035983e+16,1.6547270621514526e+16,1.6529179744757076e+16,1.5664627944455528e+16,1.6618074339840012e+16,1.520410920505456e+17,6751991599431282.0,1.7086421463509664e+16,928427707876783.5,-608176207723269.9,8899238298186560.0,3077120786692736.0,30944974396480.39,-19946558969108.742,3.3928419245132976e+16
2004-07-15,1.8417058577273295e+31,0.01942908851389097,0.15426041399863227,0.16602862270398858,32.76903467897078,298.2823808637115,298.4405913707962,294.1193460048579,300.5111869691815,296.5162506072199,28.271815044660343,77.76959340929272,32.76903467897078,16.263740634148665,2.542077684711777,26.453609173700762,6.266460729780988,30.65545075420677,22.33241500540197,27.81841147356579,-29825653463551.86,-65356404483477.65,-59269602532039.95,-78568842983651.14,1.106693125305315e+16,1.0538383526181062e+16,1.0717721483409874e+16,1.0706003963162696e+16,1.014603092498014e+16,1.0763581284129258e+16,9.847751426212947e+16,4373287116423036.0,1.106693125305315e+16,601345673138939.6,-393917725545454.56,5751631850027432.0,1988761883893809.0,20034410353004.793,-12919426985541.863,2.197560821073113e+16
2004-07-22,6.80487610876941e+30,0.02021515574849718,0.15379672201539119,0.16445385279527203,34.89125541880388,298.62338936055187,298.77560530821034,294.47963215702134,300.8339759364238,296.8485250647702,29.5886434816153,77.94964540435824,34.89125541880388,16.426220205250225,2.54552658054467,26.624163909441712,6.2727940310585275,30.804988802125163,22.509218543333628,28.928675617372924,-19297796062912.598,-42286904683193.5,-38348621725583.47,-50835617420749.47,7160518182502717.0,6818537598903008.0,6934572719589244.0,6926991257764546.0,6564677891040606.0,6964244896044793.0,6.37168529664763e+16,2829601196432097.5,7160518182502717.0,389082260296529.5,-254872373531792.44,3702195486561756.0,1280121096478298.5,12949152319699.043,-8359098273598.064,1.4218683404784388e+16
2004-07-29,-6.043982439804243e+29,0.02082758055085759,0.15351556312984252,0.16297945061806823,36.85317593618295,298.9338455000261,299.08052700547745,294.80747283561936,301.1277131464868,297.1511947262948,30.826952460745325,78.11321683646754,36.85317593618295,16.572327821584587,2.5479612731438595,26.776810498120923,6.278227839799221,30.937775643770365,22.66739548337616,29.965298927318376,-12465758674171.516,-27315987128259.496,-24771982373493.918,-32838181974429.42,4625459236952269.0,4404551027665133.0,4479505899242781.0,4474608524256194.5,4240566005815191.0,4498673149321040.0,4.115899137341053e+16,1827829307510003.0,4625459236952269.0,251334343263334.88,-164639170566960.84,2361811981277490.0,816651998556569.2,8343900053145.463,-5399681993769.593,9184830008874968.0
2004-08-05,-5.261856441581954e+30,0.021273536174068713,0.15340799831864096,0.1616226172622488,38.636808969831314,299.2141772818117,299.3558243801592,295.1030763096951,301.3929965285889,297.42472941809973,31.977718358041173,78.25966501008863,38.636808969831314,16.700720754938644,2.549381354907517,26.910442425838777,6.282479684347207,31.05262161805188,22.806009476550223,30.922771718395108,-8032254184187.984,-17600930488150.39,-15961712742137.41,-21159131301944.18,2980388059886024.0,2838047125600383.0,2886343866062305.5,2883188270651836.0,2732384319794189.0,2898694173428350.5,2.652055940000644e+16,1177751303069779.2,2980388059886024.0,161945838743506.22,-106084302770944.28,1487513641742102.0,514342800374552.25,5344191573658.786,-3479228835584.212,5918212396824799.0
2004-08-12,-8.068224799998686e+30,0.02155642002569746,0.15346276889187405,0.16039651431838126,40.22695890213111,299.46510128318954,299.6022337851361,295.36699803940417,301.63063412255565,297.6698543447082,33.03253488498777,78.38865929891784,40.22695890213111,16.810418573624766,2.5497973214464835,27.02430258681398,6.28528307715564,31.148636153426498,22.924456147008414,31.79684455524368,-5155362809175.277,-11296851464698.43,-10244748031438.406,-13580620842801.227,1912905351325008.0,1821546531790286.0,1852544875437624.0,1850519516582363.0,1753728870935390.0,1860471685162097.0,1.7021716292242936e+16,755917258056783.5,1912905351325008.0,103941854326687.19,-68088190659979.09,911081962537133.5,315028000303292.4,3380382564156.297,-2233041539851.3145,3798506479620790.0
