,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
1990-04-30,0.12358913064172834,0.14693578936210114,0.1895484006231357,0.1799554149153626,19.7861796741264,295.86432070572926,296.03018697074623,291.61924323886774,298.13305547179857,294.16720790934687,24.57743237022359,76.84489769436132,19.7861796741264,15.415714284112752,2.438830975324729,26.374002332708947,6.807511569697294,31.227735494722474,21.643589292070253,17.624667379306054,0.06079784146696874,0.055041383821587436,0.06283639854915905,0.0635562011015768,16.090434040185137,78.66958131724004,79.02484467906388,78.52253345720327,80.97193682164504,77.60936711900409,17.724408397232292,25.640018919108556,16.090434040185137,4.748629091802903,2.030959439420234,7.277249885861712,2.6029464986671,8.834518383288454,5.729849708848468,18.939512123795318
1990-05-07,0.12491176118105259,0.1567191009765594,0.1886693486772104,0.18138010424316403,21.551923416534017,296.94553071665234,297.11080895242173,292.86808117453194,299.23331605839985,295.2345877603142,23.356499080939578,77.93333574456028,21.551923416534017,15.782902317591164,2.411309857981031,26.69273704760792,6.825106974136925,31.749132243568422,22.08347491223572,18.062315750934072,0.06084835565903467,0.05508672075443876,0.0632511299292263,0.06364181766820945,16.05993764595971,78.98263109643158,79.34020373844795,78.84189905921889,81.29294776517152,77.9216051116635,17.742462312634473,25.774858220329616,16.05993764595971,4.768005740175645,2.0354420207900574,7.302956849648914,2.6120563505779573,8.864514221812984,5.750315864761365,18.935946234887084
1990-05-14,0.11722948965460928,0.1693968664948764,0.1930396423952604,0.18797143274738387,23.064429329677033,297.7589001900303,297.91034621730836,293.88578677845425,299.9854634253514,296.05430426975585,23.22016577713959,79.13086068391036,23.064429329677033,16.231314843758433,2.391642406188145,27.005838253823885,6.933139662258427,32.27870295768395,22.498930344734795,20.391798643602208,0.06089927012615816,0.05513254751681729,0.06367141811212347,0.06372849938734017,16.02847613855021,79.29816300488505,79.65806751321723,79.16371212904646,81.61656337205109,78.23626647354995,17.75954132998792,25.910387466463455,16.02847613855021,4.78745351117722,2.040061787629814,7.328832100348498,2.621307590361206,8.894744748138539,5.770865912104298,18.930432617991038
1990-05-21,0.1265375096301764,0.18134109919787306,0.20456285902169602,0.19797361853449674,22.28173636768029,298.35309791628885,298.50156270622233,294.57924027255024,300.6199383922841,296.6102954323238,22.50941046488991,79.73973817001529,22.28173636768029,16.555328290376554,2.3901915157930955,27.375815763401622,7.130320064668271,32.822165192037794,22.85289273105741,18.51845814806888,0.06095066488413592,0.055178938182160894,0.06409726368537007,0.06381632457710724,15.99607542137035,79.61620649037097,79.97846536585693,79.48799901148257,81.94281500062193,78.55337862903829,17.77565480431654,26.0466020391903,15.99607542137035,4.806973080867881,2.04482175664097,7.3548789220884565,2.6307023684219626,8.925214776075217,5.791501784264454,18.9229796945272
1990-05-28,0.1354180741613757,0.18051639234290728,0.21146815166162883,0.2003750986116936,22.88343974600857,298.8059079813296,298.9327927061328,295.1120224235944,301.0837178191516,297.07385477338255,23.522288587240837,80.2246792152572,22.88343974600857,16.854757509564777,2.380957968087306,27.725110934775895,7.398863972120674,33.26801703938904,23.116027176377138,19.54796179733956,0.061002620254484934,0.05522596706290089,0.06452866518898483,0.06390537160636453,15.962761900819135,79.93679025146905,80.30142590084232,79.8147852973409,82.27173322563533,78.8729682635324,17.79081250346131,26.183497039382814,15.962761900819135,4.826565102890117,2.0497249109900295,7.381100555498814,2.6402427951701224,8.955929060097493,5.812225394623979,18.913596652480916
1990-06-04,0.13213103190742723,0.1633319393326702,0.21040535539586103,0.19336456384203032,26.557545791253307,299.101761064791,299.20330231712114,295.4885173534114,301.3697091276619,297.43784099589783,26.800945840631897,80.6579767349467,26.557545791253307,17.081950795852794,2.2449677654110554,27.829191364812715,7.2724041853184564,33.36528796867712,23.220876212056346,23.325793363277707,0.06105521683589005,0.05527370868383278,0.06496561910608935,0.06399571886562114,15.928562478848423,80.25994222319808,80.62697695026104,80.14409581022102,82.60334782301692,79.19506130989744,17.805024606432106,26.321067287574603,15.928562478848423,4.846230208115364,2.0547741990301036,7.407500196288547,2.64993094003694,8.986892293278109,5.833038635747305,18.902293446689363
1990-06-11,0.12883347936482825,0.1438276079111488,0.2005397610905702,0.1886617614326561,33.62527658908421,299.27775951680076,299.34742246029055,295.77819935219395,301.4353409508085,297.65524261132913,30.141879663221196,81.23989344414673,33.62527658908421,17.281691528815514,2.1379315487862316,27.874560020833147,7.21139391289142,33.253417026197155,23.188388916233528,23.946306513384265,0.06110853547543802,0.05532223775530502,0.06540811985424255,0.0640874447378606,15.89350454531691,80.58568956287526,80.95514555966807,80.47595459351228,82.93768775486723,79.51968293512081,17.818301701599797,26.459307324535114,15.89350454531691,4.865969004297844,2.059972533030546,7.434080993833767,2.659768830503104,9.018109105236904,5.853943378573113,18.88908079884297
1990-06-18,0.1287134902418582,0.13452043152202572,0.18975080533005495,0.17962319764178492,46.7168993551813,299.4539362154805,299.50282329342815,296.0363598513362,301.51404468461214,297.8497809165203,31.789981614721384,81.6649580466088,46.7168993551813,17.48957104592798,2.0499215592302074,28.010291871215436,7.237951017671733,33.35008697238308,23.132101107618304,23.413208659882123,0.061162657239648116,0.05537162914623525,0.06585615977751204,0.06418062756925069,15.857615970132757,80.91405863621091,81.28595797417927,80.81038489763868,83.27478115470767,79.84685752720684,17.830654784728722,26.598211411951,15.857615970132757,4.885782075735675,2.0653227879151386,7.460846049777725,2.6697584511387014,9.049584060105387,5.874941471611244,18.873970197201018
1990-06-25,0.13982666873658922,0.13761310298551965,0.18660502975140258,0.1798929084939051,38.91897069288407,299.58894015068734,299.6394356783987,296.18172160822974,301.76186316195464,297.92062852151133,33.794047306361115,81.74296075622458,38.91897069288407,17.598529550634403,2.057657519871513,28.072088770808023,7.174539786940512,33.334650480289305,23.140800731803772,23.34002667393947,0.061217663385309186,0.0554219578569635,0.06630972913928698,0.0642753456397538,15.820925095187132,81.24507500364452,81.61943962480971,81.14740916754974,83.61465531297844,80.17660868231141,17.84209525684988,26.737773533214124,15.820925095187132,4.905669982939443,2.0708278000093197,7.487798416643224,2.6799017426554665,9.081321654507864,5.896034740144861,18.856973896020616
1990-07-02,0.15840113282936374,0.138988978603183,0.19565450957902042,0.19141047209043943,35.03359116478141,299.7126244920339,299.7791487068973,296.2741987871992,301.92861419549195,298.02225311895165,35.0521400885608,81.61098018189723,35.03359116478141,17.6677545733033,2.0998331213992287,28.08088449530105,7.068511252609569,33.204064968592256,23.21625059408942,23.71218673749756,0.06127363533013348,0.05547329899195161,0.06676881611583796,0.06437167713364861,15.783460726080925,81.57876340692769,81.95561511506205,81.48704903046301,83.95733666279416,80.50895919212161,17.852634921975053,26.87798739431618,15.783460726080925,4.925633262308313,2.0764903657969525,7.514941096457931,2.6902006009716986,9.113326315559904,5.9172249854381915,18.83810491469832
1990-07-09,0.1769539868195126,0.14384738428899418,0.2116832914307139,0.20068211832661584,35.267454142841444,299.7348752378064,299.80590612178344,296.27801354639746,302.00791717011117,297.97528598454977,37.63722492794592,81.54018099624867,35.267454142841444,17.654797729262224,2.159154238981683,28.038465903103567,7.072989743750468,32.93231066688389,23.053556406575215,28.603682528453305,0.061330654623237495,0.055525727732338784,0.06723340679062798,0.06446970010997383,15.745252123647125,81.91514775595996,82.2945082077711,81.82932528386343,84.30285076596341,80.84393103148571,17.86228598465221,27.018846424849865,15.745252123647125,4.94567242581388,2.082313240687114,7.542277039393189,2.700656876290232,9.145602398884925,5.938513983950135,18.817377036623895
1990-07-16,0.19229315560889607,0.16099733324084078,0.23163847741939875,0.21948497753655563,38.09539864074732,299.7887458849738,299.86251723496906,296.3162517775213,302.1159287199864,297.91068021818893,39.00141752913953,81.47938871197914,38.09539864074732,17.68765518116887,2.21889101429681,28.090674562473534,7.060315466214975,32.90516601117806,23.160240549379246,26.471522956669137,0.06138880291546005,0.05557931930836284,0.0677034851493795,0.06456949247290436,15.70632899527132,82.25425111588288,82.63614181221014,82.17425788376474,84.65122229927834,81.18154534629934,17.871061047362698,27.160343779116747,15.70632899527132,4.965787960691877,2.0882991377913935,7.569809142416846,2.7112723721898404,9.178154186649715,5.959903486554062,18.794804807745752
1990-07-23,0.1877360265937956,0.16797299746167493,0.23765230076999685,0.2260254310990848,36.70231865284386,299.85446539113707,299.9291865132777,296.3383073301557,302.23454142763086,297.95586638269765,39.98094701112017,81.2811464896441,36.70231865284386,17.709193460496454,2.2395410504634263,28.13368226126388,7.079392548327684,32.897267627781076,23.117649750314403,27.189521278772954,0.061448161929528185,0.05563414897165667,0.06817903307590129,0.06467113194207068,15.666721486012896,82.59609569443805,82.98053797146426,82.52186593323813,85.00247504107985,81.5218224416525,17.87897310776055,27.30247233734151,15.666721486012896,4.9859803291418725,2.0944507267121812,7.597540247960638,2.722048844730451,9.210985885619653,5.981395217764105,18.770403534847667
1990-07-30,0.19057797189857012,0.17418584998117598,0.24578382412315908,0.2348296775660621,39.34766262364241,299.9671916277588,300.0424041767785,296.4237607424914,302.4277543398448,298.1601874743694,40.44535237466128,81.18625340936133,39.34766262364241,17.802866894900514,2.2937936367617704,28.178958762343576,7.242599362970317,33.12705967362316,23.13729522120593,26.821278571765305,0.06150881343008131,0.055690291967430104,0.06866003034867911,0.06477469602283238,15.626460169529594,82.94070282959464,83.32771785007661,82.87216767121313,85.3566318581044,81.86478177024298,17.886035555754574,27.44522470699267,15.626460169529594,5.006249968035103,2.100770632342429,7.6254731426026785,2.732988001572536,9.244101625234391,6.002990874968252,18.744189283536528
