,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-3.676459501316935e+47,0.00998053838834027,0.16047797217100074,0.17156659645205158,24.035274694400023,295.2659891827015,295.4480397674207,291.0405298085749,297.55196549938165,293.55344828890213,22.54697536268133,76.59763529328498,24.035274694400023,15.414286336143252,2.4914489866596092,25.45572013941524,6.208775630725903,29.737893433640537,21.30226945760575,22.82689993579165,-5.341138997458462e+20,-1.1703939399356855e+21,-1.0613922872186144e+21,-1.407000560099451e+21,1.9826675159481754e+23,1.8879769114484536e+23,1.9201057404961326e+23,1.9180065185087385e+23,1.817685993419273e+23,1.928321634811468e+23,1.7642484995015373e+24,7.834849701558295e+22,1.9826675159481754e+23,1.077325325888007e+22,-7.057131380642721e+21,1.0300883363134034e+23,3.561772508723284e+22,3.5918437511987816e+20,-2.3163390538231742e+20,3.93247631677265e+23
2004-06-17,-2.33962448286196e+47,0.01031338330621297,0.1606783838455924,0.1716386512234079,24.675949405303705,296.2066094799203,296.38746729914175,291.97371598701704,298.495263725731,294.4857694972346,22.96435260287967,76.86413224100409,24.675949405303705,15.50234048130979,2.5012142918438993,25.57671196679188,6.229366352660457,29.865523584395056,21.412855401878847,23.226430438030928,-4.9454385093765654e+20,-1.0836848216181522e+21,-9.827586013514254e+20,-1.3027623426278e+21,1.835781227631611e+23,1.7481057940173198e+23,1.777854352843813e+23,1.775910652104341e+23,1.6830223916047574e+23,1.785461571114658e+23,1.6335438242721988e+24,7.254403417487592e+22,1.835781227631611e+23,9.975114805729756e+21,-6.534302501707122e+21,9.537291005970366e+22,3.297742505689522e+22,3.32570633812462e+20,-2.1447294501264025e+20,3.641138646021821e+23
2004-06-24,-1.4779033882440393e+47,0.011105216616043074,0.16036884863089904,0.17111184594291343,25.71604593689765,296.81828245911527,296.99638537495304,292.5881828203751,299.10227780799084,295.08973588982946,23.674160548749875,77.06611877364087,25.71604593689765,15.607603458618659,2.5082652728185715,25.70627926639621,6.241081058797756,29.98870034728038,21.54141940353881,23.85186297889367,-4.1088179341568115e+20,-9.003576976227914e+20,-8.16505181193289e+20,-1.0823738415073055e+21,1.5252216916623953e+23,1.4523783314832258e+23,1.4770943197148427e+23,1.4754794352804365e+23,1.3983051033489124e+23,1.4834146231068463e+23,1.3571968367252854e+24,6.027174309161601e+22,1.5252216916623953e+23,8.287622320962595e+21,-5.428893032283993e+21,7.922922884132664e+22,2.739536787536862e+22,2.76302667841745e+20,-1.781902901043426e+20,3.025168243429407e+23
2004-07-01,-9.40801907138211e+46,0.012513952238097693,0.15948737042296568,0.16988087173792255,27.36329649389238,297.2234369160193,297.3966742476388,293.00691684320157,299.4945142429498,295.48623672480574,24.81829821310467,77.24402004243757,27.36329649389238,15.751123901191214,2.514011803556865,25.87032231066509,6.246268077280657,30.13205839554653,21.71365778727262,24.82809327071101,-2.6643198483622855e+20,-5.838274956062358e+20,-5.2945421174738184e+20,-7.018539530070007e+20,9.890130557867952e+22,9.41778588405049e+22,9.578053962989747e+22,9.567582424346312e+22,9.067154045511943e+22,9.619037267944845e+22,8.800592059054417e+23,3.908254199274722e+22,9.890130557867952e+22,5.374016591602495e+21,-3.5203053541323157e+21,5.135613262670107e+22,1.7757589800370498e+22,1.79151592443073e+20,-1.1554532217396503e+20,1.9616417683296403e+23
2004-07-08,-5.309795852822753e+46,0.013754363805536138,0.1587246768479372,0.16865177448435686,29.007554570594827,297.60522972482806,297.77359358377066,293.40235766015496,299.8631772153947,295.859627368205,25.947008247627963,77.4152029978891,29.007554570594827,15.890105590516375,2.5190804997592853,26.027427277676757,6.250857407673352,30.268706246005955,21.8785905669493,25.792283532752045,-1.7268769453751658e+20,-3.784073608345741e+20,-3.4316535698960626e+20,-4.549061221806278e+20,6.410274521303295e+22,6.104124970482281e+22,6.208002505465118e+22,6.201215392096041e+22,5.876863426485465e+22,6.23456577821673e+22,5.7040916415076466e+23,2.533129585075154e+22,6.410274521303295e+22,3.483161464114409e+21,-2.281681074558301e+21,3.325643908520391e+22,1.1499195388958947e+22,1.1609557152396585e+20,-7.489041297748555e+19,1.2714387553467865e+23
2004-07-15,-2.6774824081714796e+46,0.01482190782516783,0.15808523332116192,0.16744079807976275,30.62030907190524,297.9629925138244,298.1265371205893,293.77352279816415,300.207840548333,296.20930077963135,27.047351284343183,77.57826188623714,30.62030907190524,16.022697600127305,2.5234616276886443,26.175963093777803,6.254795867983514,30.397133327833654,22.034507682622227,26.73366915970703,-1.118505037538733e+20,-2.4509594645321705e+20,-2.222695609721129e+20,-2.9464449718236702e+20,4.151955843532262e+22,3.953661774798617e+22,4.020943595094033e+22,4.016547559494335e+22,3.806463726967842e+22,4.038148714026153e+22,3.694558874865739e+23,1.6407163450217646e+22,4.151955843532262e+22,2.2560551107197078e+21,-1.4778523196010686e+21,2.1493838894044713e+22,7.431999934449463e+21,7.516265303215922e+19,-4.850667345073566e+19,8.235172923791061e+22
2004-07-22,-9.892967432650857e+45,0.015714321920601473,0.15757132101567145,0.16626325163222908,32.17568535336284,298.29628033845023,298.4551154553753,294.11968345601673,300.5282828334833,296.5348577334096,28.107457512318,77.73197819773736,32.17568535336284,16.147248155918724,2.5271598199486442,26.314501280867916,6.258030109733522,30.516020813655715,22.17991939013546,27.64255730403427,-7.236951953508652e+19,-1.5858199372832408e+20,-1.4381286444817524e+20,-1.906408999431245e+20,2.686395589777074e+22,2.5580954989762787e+22,2.601628135672426e+22,2.5987838157695236e+22,2.462855520177572e+22,2.61276017978935e+22,2.3904509203955643e+23,1.06157515143335e+22,2.686395589777074e+22,1.459711212771005e+21,-9.561989826799143e+20,1.383509852808572e+22,4.78381046124925e+21,4.858104938166675e+19,-3.1384677567683068e+19,5.328331096198515e+22
2004-07-29,8.786775906682432e+44,0.01643116404938772,0.15718311656888945,0.16513322563258315,33.650621254677276,298.6048656064678,298.7591490199688,294.44036160459706,300.824477577757,296.8360993826476,29.116574579349603,77.87533002404857,33.650621254677276,16.262323343124276,2.530194618410166,26.44183160338325,6.260511348067519,30.62425798419991,22.31356750227558,28.51037816291084,-4.674839359631872e+19,-1.0243889288918498e+20,-9.289850802689683e+19,-1.2314792033088684e+20,1.7353231956326421e+22,1.652445556756201e+22,1.680566208276704e+22,1.6787288711698095e+22,1.5909236628892949e+22,1.6877571426442189e+22,1.5441526728120677e+23,6.857426326934617e+21,1.7353231956326421e+22,9.42925433650636e+20,-6.17673093493359e+20,8.826087543023065e+21,3.0518271940336015e+21,3.1303627736945914e+19,-2.0273392272226697e+19,3.441937200258667e+22
2004-08-05,7.649716700171808e+45,0.016973431450538343,0.1569188155932308,0.16406335463061245,35.024986993554506,298.8887284319538,299.03865781528816,294.73532258309217,301.0965810819406,297.11301667254565,30.065102682749803,78.00749651538023,35.024986993554506,16.366721044333232,2.5326010004263018,26.556973445061015,6.262200585988873,30.72095555856778,22.434432099685097,29.329710979545382,-3.0122112089838092e+19,-6.60060287977087e+19,-5.985872575487607e+19,-7.93497952435939e+19,1.1181455218524478e+22,1.064743791843432e+22,1.0828631719384734e+22,1.0816792943401258e+22,1.0251025133222966e+22,1.0874966091456506e+22,9.949658948299056e+22,4.4185432190347714e+21,1.1181455218524478e+22,6.07568580729617e+20,-3.97994105764517e+20,5.558836066345361e+21,1.9220982107543432e+21,2.0049688653952066e+19,-1.3062949090371346e+19,2.2177999361996336e+22
2004-08-12,1.172963091610401e+46,0.017343270910814616,0.1567747908650177,0.16306463093703535,36.281661494562655,299.1480438491926,299.29384833506265,295.0045636778898,301.3449184790042,297.3657770836941,30.94462213015889,78.12785786753898,36.281661494562655,16.45948022834109,2.5344298496269486,26.659182963472784,6.263074035329201,30.805455862632805,22.541734075961333,30.094290537754294,-1.9333354353692115e+19,-4.23648229054928e+19,-3.841928324040468e+19,-5.092928758650218e+19,7.176604218428242e+21,6.83385537817017e+21,6.950151170698758e+21,6.942552677661723e+21,6.579425376801858e+21,6.979890005544144e+21,6.385999226827461e+22,2.835957868212324e+21,7.176604218428242e+21,3.8995632985471176e+20,-2.5544494187185675e+20,3.404711816164614e+21,1.1772591261649375e+21,1.2682110302579671e+19,-8.384072830601617e+18,1.4234581091903187e+22
