,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
1990-04-30,0.1226,0.103725,0.1984833,0.17761670000000002,12.420000000000002,297.57285714299996,297.742857143,292.414285714,299.8,295.9,32.0,73.3657142857,12.420000000000002,14.0128571429,2.62857142857,25.4428571429,6.9,29.4,20.0,16.0,0.2414041168622475,0.2145934010337271,0.22740644885059863,0.23659579545095302,62.47309956549756,297.93072252180144,299.22124466563673,295.2849146111075,306.92076954299455,293.2648024593911,65.51559901516352,87.5381980872518,62.47309955458637,16.89589977990022,9.02641737620349,27.424733750727807,10.852556354125905,33.830004319138716,21.125860268832984,58.47463442546107
1990-05-07,0.1699,0.142175,0.1623571,0.15548570000000006,22.82,298.211428571,298.44285714299997,293.951428571,300.9,296.4,17.939999999999998,77.36857142859999,22.82,15.3728571429,2.37142857143,26.714285714299997,6.37142857143,31.7,22.2,8.599999999999998,0.23569502494118283,0.21899730315429225,0.2323379433904163,0.23620299279477763,62.47309947583827,297.7616168871211,298.98635855362994,295.2164111961896,307.02411502187283,292.5675735385038,62.766174999640896,88.02935791822546,62.47309947501291,16.813272445243364,9.26435390149335,27.40969651964109,10.803230189778477,33.83577244395133,20.867825656869638,60.11619824434836
1990-05-14,0.03225,0.17296670000000003,0.1572,0.1708429,34.54,298.781428571,298.87857142900003,295.434285714,300.5,297.3,26.1,82.0528571429,34.54,16.8485714286,2.3,26.714285714299997,6.4857142857099985,32.2,22.8,41.4,0.2625429099048774,0.2415986613789036,0.2377853803646515,0.2734049180728755,62.473099533899294,297.79171215893655,299.00260674044256,295.25136776433857,307.1219377697762,292.4812301961612,55.02854795897438,87.84205866703125,62.473099553419026,16.85979269601293,9.291905812405783,27.396496873049117,10.559570821912006,34.01677259651094,20.96805790116635,64.45383805154084
1990-05-21,0.1286333,0.24506670000000003,0.2275571,0.2358857,15.36,298.987142857,299.228571429,295.31,301.4,297.0,13.899999999999999,80.3371428571,15.36,16.6728571429,2.42857142857,27.471428571399997,6.77142857143,33.3,23.3,4.0,0.25851292400474496,0.24715645195699495,0.24632574046824526,0.2731346721257557,62.4730996772654,297.6705215256774,298.9225798076826,295.2036283870771,307.317474174255,292.2596025840533,64.8629986348249,88.22899682507769,62.47309967632287,16.783114058143507,9.404924456866306,27.384816303693313,11.11531701966448,33.98551702806603,20.51498407131254,51.367661197382986
1990-05-28,0.19619999999999999,0.2622,0.2512,0.24734,7.520000000000003,299.518571429,299.664285714,295.821428571,301.9,297.5,12.200000000000003,80.46,7.520000000000003,17.21,3.01428571429,28.9428571429,9.37142857143,35.0,23.9,5.800000000000001,0.2567776921900204,0.2564119924234193,0.24887430642563182,0.2756527198377416,62.473100244869755,297.67922299667475,298.9094520778167,295.22846535106567,307.54362950631224,292.05189644953714,70.89781055450145,88.2743834484176,62.47310026238324,16.766543261203683,9.718722279236795,27.276447601913933,11.392200349027599,34.015118459066066,20.67490001527805,36.9570413816414
1990-06-04,0.16828093251258286,0.17485,0.2543143,0.1817429,9.579999999999998,299.63,299.76428571400004,295.851428571,302.4,298.1,26.49,79.8914285714,9.579999999999998,17.2128571429,2.1,28.1142857143,6.94285714286,34.4,23.9,39.1,0.2623728223926392,0.24795241082779437,0.26379845433069316,0.26452097131478625,62.47309949510849,297.757659177572,298.978108597474,295.2196246021153,307.63434871139697,292.343796324991,57.49514325827337,87.93861854890407,62.47309947654424,16.784068812503545,9.676346429050646,27.37032851466914,10.819780313389678,33.94936183178526,20.81877137943781,56.8791509197805
1990-06-11,0.1129,0.0928,0.2050714,0.2102714,3.479999999999997,299.207142857,299.221428571,295.86571428599996,301.3,297.7,38.6,82.0,3.479999999999997,17.2342857143,2.04285714286,27.4142857143,6.77142857143,32.2,23.3,29.7,0.2633367220427997,0.24719265844921331,0.24238076723049146,0.26589147686605813,62.47309946375017,297.78561223261664,298.98961227057106,295.21054954899324,307.17526866846197,292.23274211681326,49.219304734135896,87.75095932193652,62.47309943508839,16.821036024286386,9.587086767638215,27.48317825975962,10.479377866890465,33.93974422985544,21.25810350310867,65.08265882595418
1990-06-18,0.0725,0.0725,0.1514714,0.1330286,151.12,299.591428571,299.528571429,296.531428571,300.6,298.4,30.0,83.3757142857,151.12,17.9771428571,1.57142857143,28.3714285714,7.685714285710001,33.9,22.8,21.1,0.24947260159097792,0.23095074932479875,0.24573954864214634,0.2519455263310079,62.47309933306027,297.67208564690804,299.1664046157836,295.2388931066515,307.53875452260166,291.63266307326955,50.451716888802494,88.1839817173744,62.47309950993388,16.80363970324217,10.759772074862756,27.369182859028065,10.911669977766858,33.81811778932341,21.16295405376147,70.59924890494632
1990-06-25,0.10245,0.146175,0.1255714,0.1236,19.32,299.578571429,299.55714285700003,296.37857142900003,302.1,297.7,37.51,82.7685714286,19.32,17.79,1.88571428571,28.3285714286,7.385714285710001,33.9,22.8,21.1,0.27812857663952556,0.25735272193133546,0.2604715490685415,0.27739490562511027,62.473099555794334,297.79403498411426,299.06991008102705,295.19708459689343,307.69852830832366,291.8942176822275,52.67381416499385,87.77554596617833,62.47309955479578,16.7771982525296,10.162499143208818,27.475896233002224,10.425352138863737,33.91492449232571,21.073745492606925,67.42287697524232
1990-07-02,0.07432794116723326,0.12155,0.16068329999999995,0.2025667,14.41,300.154285714,300.278571429,296.651428571,302.3,298.7,28.4,81.2814285714,14.41,18.071428571400002,2.01428571429,28.3285714286,6.5142857142900015,33.9,24.4,1.1000000000000014,0.26477398488247067,0.2497724282761042,0.24350340520251904,0.26894960070895224,62.473099341464916,297.707884066007,298.981243948536,295.20881249540594,307.6875732135212,291.7990230886391,48.46563983233763,87.86802801489313,62.47309932221726,16.790701729553412,10.001079720466759,27.607311830692662,10.786011714499521,34.04024272022175,21.017983137638456,65.95963330084584
1990-07-09,0.19287499999999996,0.08235,0.1919429,0.1529286,22.270000000000003,299.512857143,299.592857143,296.041428571,301.8,298.0,43.72,81.4671428571,22.270000000000003,17.4185714286,2.15714285714,27.5571428571,7.15714285714,31.7,21.7,63.7,0.28426652243971035,0.2503432100431199,0.26681559805520405,0.274317979045414,62.47309928993852,297.85486508416,299.1534065334165,295.23324235179103,307.5369030090963,292.2446425888564,49.069591108954064,87.64993648816036,62.47309927954066,16.823767257634124,10.039295255956635,27.32169191181975,10.193509423144096,33.70795106881914,21.359523971424917,71.07012781693851
1990-07-16,0.2916,0.2118,0.3012,0.2806667,59.17,299.667142857,299.75,296.33428571400003,302.0,297.3,40.9,82.1442857143,59.17,17.7371428571,2.41428571429,28.1285714286,6.9,32.8,23.9,12.2,0.27173716157126054,0.26011902952861976,0.26797858023061294,0.27787455624502405,62.47309942105037,297.7129869708208,299.0974979201045,295.1886454310735,307.5516407046946,292.0796159696185,61.01693993745001,87.89763955204089,62.473099470011576,16.772188847487268,10.018898924744862,27.267962928229156,11.302720510043814,33.84715657981149,20.54850546166177,52.60970734621669
1990-07-23,0.15056670000000005,0.17170000000000002,0.2269,0.2145571,16.48,299.55857142900004,299.635714286,295.96,301.8,297.1,42.53,80.7428571429,16.48,17.3414285714,2.0714285714300003,28.1142857143,6.35714285714,31.7,22.8,32.6,0.28539463891295763,0.2599864726469843,0.2677470094595747,0.2860793496373766,62.47309931580983,297.7102311204445,299.09840735296285,295.1645969613808,307.5010183853332,292.2110928548551,54.28578010393777,88.10154831618269,62.47309929782456,16.74536877460043,9.958525178706894,27.123170984065737,10.600949236275952,33.761128911631715,20.64759143999843,64.85715328573121
1990-07-30,0.21571509454996596,0.24715000000000004,0.3797,0.3813571,32.66,299.862857143,299.95,296.172857143,303.0,298.3,34.6,80.58428571430001,32.66,17.5942857143,2.58571428571,28.2428571429,8.08571428571,34.4,22.8,37.6,0.2886367873248443,0.27062654007445003,0.2612770092347432,0.3011078069360535,62.47309973579783,297.77085844826433,299.0456777258196,295.24984586062936,307.8804023195357,292.0905420146135,70.071466762255,87.87764545457208,62.473099763233044,16.808506652243654,9.873341098297287,27.476625664955993,11.481108995234463,33.944411929791855,20.587829182744972,40.603416276741314
