,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
1990-04-30,0.1442728626558984,0.1741493723850482,0.20883118638248765,0.20084407540041524,39.61667800749008,291.95805293962985,292.0450631630249,288.4517590399547,294.16042308869123,290.24888665045245,38.43286204971027,78.78333636064782,39.61667800749008,17.024716786721168,2.2101687000020576,27.19617968119126,7.165192620209073,32.13090278902944,22.529609810896403,23.486170043243934,3.3371475126243567e+39,7.312629809401163e+39,6.631586694825571e+39,8.790949686681846e+39,-1.2411567143763651e+42,-1.1818800687153336e+42,-1.2019928269188391e+42,-1.2006787067514458e+42,-1.1378777113348389e+42,-1.2071360051022394e+42,-1.1044256556743265e+43,-4.904642980045091e+41,-1.2411567143763651e+42,-6.744093758236369e+40,4.417788623603387e+40,-6.406078460462978e+41,-2.215052179535584e+41,-2.248555305491344e+39,1.451923654707924e+39,-2.4566776821880603e+42
1990-05-07,0.14490812608308787,0.1748490515080791,0.20938085372220103,0.2014260604816812,39.720237390076655,292.94504556155044,293.0326077706676,289.42470381742464,295.1550000018921,291.22971316700347,38.553850216289575,79.04001906476924,39.720237390076655,17.075613773779295,2.2184209668052106,27.281912364876817,7.188267646228142,32.231853090102334,22.60049971111406,23.535774587902427,3.340326878860705e+39,7.319596696009255e+39,6.637904738229765e+39,8.799324997786178e+39,-1.2423391892495116e+42,-1.1830060695403222e+42,-1.2031379895716048e+42,-1.2018226174155945e+42,-1.1389617902321942e+42,-1.2082860677639237e+42,-1.105477864127913e+43,-4.909315731695611e+41,-1.2423391892495116e+42,-6.7505189915037595e+40,4.421997539352519e+40,-6.4121816862198e+41,-2.2171625132753723e+41,-2.2506975491893598e+39,1.4533069293806206e+39,-2.4590182158222457e+42
1990-05-14,0.1453909803335945,0.17539202017491867,0.20977365194361158,0.20184811431068853,39.79882910374283,293.66255551377935,293.750554791233,290.1315266932346,295.87795677693987,291.94258705645586,38.6495525552304,79.22449618277426,39.79882910374283,17.111575236258847,2.2245409477498725,27.34305901019647,7.2052021537630395,32.30368657362796,22.65080356895671,23.572902555393163,3.335593153173066e+39,7.309223770197017e+39,6.62849786839008e+39,8.786855083227966e+39,-1.2405786157002492e+42,-1.181329579566671e+42,-1.2014329697679286e+42,-1.2001194616836997e+42,-1.1373477173454527e+42,-1.2065737523920376e+42,-1.103911242786719e+43,-4.902358524278348e+41,-1.2405786157002492e+42,-6.740952533902581e+40,4.41573093199596e+40,-6.403094736728647e+41,-2.2140204869327452e+41,-2.2475079866232072e+39,1.4512473813695464e+39,-2.45553344299647e+42
1990-05-21,0.14581708692287515,0.17588647919734024,0.21008851860563532,0.20219512963781625,39.86822808520191,294.2541275809191,294.3425366065953,290.7136331104209,296.4739281745155,292.53012584735274,38.73908989287448,79.37366902589444,39.86822808520191,17.13978820183862,2.2297532142975327,27.391848757409175,7.219384166486356,32.36077075793268,22.690581345659126,23.60495056964441,3.325804365858405e+39,7.28777378105381e+39,6.609045569242742e+39,8.761068768283459e+39,-1.2369379564269053e+42,-1.1778627952498234e+42,-1.197907189114182e+42,-1.1965975357114116e+42,-1.1340100042317747e+42,-1.2030328853602928e+42,-1.1006716538947786e+43,-4.887971836649852e+41,-1.2369379564269053e+42,-6.721170223420086e+40,4.402772324163523e+40,-6.384303960506284e+41,-2.207523134444262e+41,-2.2409123459359804e+39,1.4469884805705647e+39,-2.4483273329602615e+42
1990-05-28,0.14627506405373322,0.17644127792948253,0.21036743286879478,0.20252030641930305,39.93998728703139,294.8094785148966,294.89836571970363,291.2588512607663,297.0332325409332,293.08128723991337,38.84165452671697,79.50812120995171,39.93998728703139,17.163529774415206,2.2349615185388245,27.434546713499174,7.233119432599095,32.41025118111444,22.724675202231623,23.637047037957164,3.3127955085045736e+39,7.259267711809945e+39,6.583194340006946e+39,8.726799917402245e+39,-1.2320996841141535e+42,-1.1732555949283613e+42,-1.1932215853163322e+42,-1.1919170546117255e+42,-1.1295743337299915e+42,-1.1983272324451024e+42,-1.096366386067236e+43,-4.868852576318405e+41,-1.2320996841141535e+42,-6.694880423165914e+40,4.385550917604952e+40,-6.359331854633319e+41,-2.1988884419591648e+41,-2.232147036324198e+39,1.4413285938872817e+39,-2.438750734190766e+42
1990-06-04,0.14676360981553505,0.17705487462431088,0.21061045337249218,0.20282328727417934,40.01262860917683,295.3289819979477,295.4184164658061,291.76755488151395,297.5562511252851,293.59644556101694,38.95583720098645,79.62797701314022,40.01262860917683,17.182800598773724,2.2401657989496484,27.471196399720448,7.246402970914737,32.452208393601396,22.75312302510548,23.668822290940554,3.297744716077504e+39,7.226287187892162e+39,6.553285373013929e+39,8.68715205692544e+39,-1.226501972396379e+42,-1.1679252254165809e+42,-1.1878005057266316e+42,-1.1865019018044972e+42,-1.1244424182157327e+42,-1.1928829567283935e+42,-1.0913853418827499e+43,-4.846732261322812e+41,-1.226501972396379e+42,-6.664464044461295e+40,4.365626352996342e+40,-6.330439997313261e+41,-2.188898403291577e+41,-2.2220058799046885e+39,1.4347803034868134e+39,-2.427670943211484e+42
1990-06-11,0.1473622236116883,0.17772509358529892,0.21081765473300199,0.2031035435588949,40.08402822372184,295.8131310446764,295.90318286804006,292.24023668157224,298.0434874367168,294.0760946579371,39.079610708642576,79.73339919868206,40.08402822372184,17.1975970551901,2.2453658371961738,27.501854080373214,7.2592269114225445,32.48675110696111,22.775973389175775,23.69974238631663,3.2814083793248165e+39,7.19048967439832e+39,6.520821769579719e+39,8.644117724785707e+39,-1.2204261391976649e+42,-1.1621395691209467e+42,-1.1819163914662657e+42,-1.1806242205552474e+42,-1.1188721666153295e+42,-1.1869736650731088e+42,-1.0859788480963221e+43,-4.82272256754214e+41,-1.2204261391976649e+42,-6.631449689161187e+40,4.3439999568504826e+40,-6.299080375693631e+41,-2.178055077121489e+41,-2.2109985294097792e+39,1.4276726993459356e+39,-2.4156447850763464e+42
1990-06-18,0.1479871064366686,0.17844913945328028,0.21098912681453322,0.203360391312037,40.15147384968653,296.2625341385504,296.3532747198247,292.6775049928374,298.49556332875113,294.52084423245043,39.210375916049856,79.82458993702204,40.15147384968653,17.20791322319883,2.2505612501357772,27.526589749981035,7.271580645875879,32.51401623253998,22.793286751876416,23.72911959402729,3.264272102017981e+39,7.152939265918603e+39,6.486768522560543e+39,8.598976132736951e+39,-1.2140527909642842e+42,-1.156070606869229e+42,-1.17574415006335e+42,-1.1744587271683966e+42,-1.113029156770288e+42,-1.1807750134149775e+42,-1.0803076147863281e+43,-4.797537192230416e+41,-1.2140527909642842e+42,-6.596818721498567e+40,4.321314581995265e+40,-6.266185167273237e+41,-2.1666807857265933e+41,-2.1994521825077962e+39,1.4202170576262925e+39,-2.403029742141095e+42
1990-06-25,0.14863531372685002,0.17922361527844521,0.21112497344565728,0.2035930114149171,40.21173783314904,296.6779103182387,296.7694126014692,293.0800795161386,298.9132140148736,294.93141518094546,39.345020595594846,79.9017919968827,40.21173783314904,17.213743397548768,2.2557514778816157,27.5454884009496,7.28345102270516,32.53416893586187,22.80513698967134,23.75612581168215,3.246647625165056e+39,7.114319074775648e+39,6.451745124356254e+39,8.552548490961447e+39,-1.2074978708559344e+42,-1.1498287444691418e+42,-1.1693960661670932e+42,-1.168117583534083e+42,-1.107019683990196e+42,-1.1743997668552913e+42,-1.0744748123249598e+43,-4.771634304608098e+41,-1.2074978708559344e+42,-6.561201143737104e+40,4.2979829179532638e+40,-6.2323527981154995e+41,-2.154982448982169e+41,-2.1875768889078984e+39,1.4125490103955674e+39,-2.3900553058482193e+42
1990-07-02,0.1493034728035103,0.18004454403609377,0.21122531029466174,0.2038004731460473,40.261164318608365,297.0600833053808,297.1524219241509,293.44878623163726,299.29728210261055,295.3086340238514,39.47998986700455,79.96529014176744,40.261164318608365,17.21508508210866,2.2609357668984127,27.558651522615012,7.294822584626205,32.54740268660582,22.811613225432907,23.779808740485876,3.2287350585308e+39,7.07506759780707e+39,6.416149233520592e+39,8.505361942735642e+39,-1.2008358039813251e+42,-1.1434848525461083e+42,-1.1629442164506305e+42,-1.1616727875251297e+42,-1.1009119803293816e+42,-1.1679203104743279e+42,-1.0685466668370348e+43,-4.74530800821807e+41,-1.2008358039813251e+42,-6.52500136082042e+40,4.274269874380738e+40,-6.197967404076125e+41,-2.1430928908880584e+41,-2.1755074816824214e+39,1.404755621275324e+39,-2.3768687891190784e+42
