,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,-4.2700437913793225e+53,0.008684060712364399,0.16149051183881968,0.17139285051147252,24.66384216790243,295.2088160153986,295.389622259389,290.9892968082082,297.4891634581755,293.4963262433831,22.70408695031547,76.60647856616248,24.66384216790243,15.419696706713758,2.486780774971835,25.439022004131736,6.206018957108649,29.722793334476307,21.283303064970855,22.96411663040592,-2.276423555766752e+23,-4.988284962518437e+23,-4.523713772731125e+23,-5.996715718433747e+23,8.451622618621202e+25,8.04797992582884e+25,8.184937200226737e+25,8.175988734928657e+25,7.74834707885714e+25,8.219959531121675e+25,7.520556222633679e+26,3.3398031903707053e+25,8.451622618621202e+25,4.592372154559416e+24,-3.0082810514701973e+24,4.384132118857462e+25,1.5159167135725182e+25,1.5311144025102166e+23,-9.877008455764095e+22,1.675555599500541e+26
2004-06-17,-2.7173695218525253e+53,0.008995910813150529,0.1617026603854278,0.17150307178324264,25.228816238893526,296.14694156896746,296.326709841962,291.91918644997696,298.4305599742269,294.42631708914854,23.087128001448296,76.86912637945304,25.228816238893526,15.50294534984723,2.4965124419335187,25.555748003610432,6.226530077186658,29.84646739421898,21.389338286183783,23.33519501562589,-2.1077737766601866e+23,-4.6187258113146705e+23,-4.188572569952794e+23,-5.552446558278028e+23,7.825482599321491e+25,7.45174384981435e+25,7.578554619297718e+25,7.570269102700052e+25,7.174309357531368e+25,7.610982314353567e+25,6.96339442887197e+26,3.092373255500047e+25,7.825482599321491e+25,4.2521454171335375e+24,-2.7854119953583013e+24,4.059141566033839e+25,1.4035435921833877e+25,1.4176665872847414e+23,-9.145254827552607e+22,1.551421993535771e+26
2004-06-24,-1.7165188913327163e+53,0.009735025710660627,0.16142460295489672,0.17105726086835632,26.10856839606107,296.7527031017038,296.9300403086851,292.52603736213104,299.0328979113925,295.02472396586074,23.72383668170734,77.06275193535821,26.10856839606107,15.597856815570145,2.5034601389759357,25.676033543002298,6.238043505484594,29.960998361652443,21.508012005128556,23.900128548354786,-1.7512013703668143e+23,-3.837375272283139e+23,-3.4799911193526396e+23,-4.6131383402781384e+23,6.501643893380546e+25,6.191130614792057e+25,6.296488776996147e+25,6.289604923161749e+25,5.960629779900893e+25,6.323430671359269e+25,5.785395378630467e+26,2.5692357547912156e+25,6.501643893380546e+25,3.532808990907128e+24,-2.3142032022077977e+24,3.3720545575602544e+25,1.1659671114602734e+25,1.1778101261873134e+23,-7.598140691842296e+22,1.288968370410723e+26
2004-07-01,-1.092699468348416e+53,0.011048811557815345,0.16060066600238818,0.1699663409431182,27.478790286788218,297.1473520266529,297.3203811881948,292.93131754811964,299.4167525649426,295.4113294136208,24.741503964378456,77.2261085437031,27.478790286788218,15.723409482173185,2.5090128019102282,25.823923151583113,6.242866514298105,30.08929096750412,21.663043396180825,24.771719781635202,-1.1355481416584046e+23,-2.4883057043142726e+23,-2.25656370274555e+23,-2.991341120534258e+23,4.215918728263498e+25,4.014569843574809e+25,4.082888172983879e+25,4.078424414465188e+25,3.865104138801857e+25,4.100358344970311e+25,3.751475338721076e+26,1.6659923726325752e+25,4.215918728263498e+25,2.2908107291608688e+24,-1.5006193481513472e+24,2.1857549747115263e+25,7.557761509258567e+24,7.636790529393141e+22,-4.926921739944668e+22,8.358193627561418e+25
2004-07-08,-6.167091139374135e+52,0.012221540936206912,0.1598774090409403,0.16887282968352726,28.864785596381715,297.52054493108164,297.6892208452404,293.3154137156853,299.7788555593388,295.77661557019644,25.751901387492577,77.38412621832904,28.864785596381715,15.84587015465863,2.5140147441096423,25.966410381261788,6.24709209633691,30.2123635975635,21.812468614314234,25.63897355850876,-7.360046908022731e+22,-1.6127935076804095e+23,-1.4625901002216008e+23,-1.9388355418263727e+23,2.732541926475129e+25,2.6020379237361485e+25,2.6463183549987653e+25,2.6434251760517913e+25,2.5051619327148192e+25,2.6576416229479698e+25,2.4315135821912366e+26,1.0798106654394637e+25,2.732541926475129e+25,1.484785824044565e+24,-9.726243670245082e+23,1.4154186355897816e+25,4.89414257650821e+24,4.94886787791321e+22,-3.1933720627540144e+22,5.417365940276829e+25
2004-07-15,-3.109776438295522e+52,0.01324517866179966,0.15925927200863332,0.16779032306634764,30.24089710258941,297.87161107246976,298.03594009984977,293.6773799618185,300.11873858313334,296.11995878934897,26.743028312182958,77.53554449100267,30.24089710258941,15.963605295061962,2.518462128255499,26.102047125209783,6.2506967280590935,30.328885931203484,21.954737526340697,26.492110010634715,-4.7671315348709154e+22,-1.0446127430678709e+23,-9.473254011133058e+22,-1.2557914600097317e+23,1.7698763729426938e+25,1.6853485021041242e+25,1.714029082744263e+25,1.7121551612452672e+25,1.6226016048088461e+25,1.7213632005531114e+25,1.5748993264884484e+26,6.993969115334112e+24,1.7698763729426938e+25,9.617006507365738e+23,-6.299719943056451e+23,9.147936747840081e+24,3.163114120379354e+24,3.203998518864487e+22,-2.068353607574551e+22,3.508855233649418e+25
2004-07-22,-1.1490240583092653e+52,0.01411415605344768,0.15874893004015378,0.1667317602732333,31.583487626181228,298.2000689646055,298.36010474242664,294.016482154151,300.43611195462915,296.4409125548186,27.703752552167813,77.67924775743238,31.583487626181228,16.075140399469227,2.522364280997793,26.22955140705637,6.253660927028157,30.437690234505347,22.08847936261422,27.32216424655692,-3.0844297268263343e+22,-6.758853986241372e+22,-6.129385368952829e+22,-8.125222645135754e+22,1.1451441831041801e+25,1.0904530187490205e+25,1.1090099081396876e+25,1.1077974447508327e+25,1.0498545647865654e+25,1.1137552239565575e+25,1.0189902697572931e+26,4.5252330454676945e+24,1.1451441831041801e+25,6.222388879327074e+23,-4.076040427605269e+23,5.888320223246158e+24,2.0360251012743854e+24,2.0708903156613273e+22,-1.3382614484091188e+22,2.270303565757436e+25
2004-07-29,1.0205448446509494e+51,0.014825082673218592,0.15834732044406447,0.1657091927190554,32.87118853869494,298.5056237510233,298.6614620924999,294.3321985373958,300.7308588953829,296.7392038399091,28.6238970894442,77.81427641855664,32.87118853869494,16.179178224715134,2.5257441329617363,26.34782243760641,6.255972275153481,30.537786742333417,22.212515530538,28.121069588600225,-1.9924428933076366e+22,-4.366003373221916e+22,-3.959386791177745e+22,-5.2486337993166566e+22,7.397254785734742e+24,7.043967851886174e+24,7.16383925400104e+24,7.156007139284407e+24,6.781715192089466e+24,7.194492433444935e+24,6.582341997443763e+25,2.9231517127739523e+24,7.397254785734742e+24,4.0194585621107535e+23,-2.632988055549848e+23,3.756448113916571e+24,1.2988802173802032e+24,1.334396443687339e+22,-8.644695886357277e+21,1.4665459330098704e+25
2004-08-05,8.88480487535864e+51,0.015376481113236862,0.15805370521051676,0.16473358314183015,34.08509368428249,298.78816154106005,298.9399347394257,294.6242165708399,301.003027527088,297.0147268057827,29.49430940320459,77.9398341267693,34.08509368428249,16.274613069356846,2.5286384933666035,26.45595203596746,6.257628621805061,30.628375954540793,22.325868564737288,28.881718747377654,-1.2838214010738039e+22,-2.8132141636427325e+22,-2.551212641885935e+22,-3.3819330132838265e+22,4.7663785820945304e+24,4.538740177902198e+24,4.615978626514666e+24,4.610932048434903e+24,4.3697591846864855e+24,4.6357298264120503e+24,4.241294213242837e+25,1.883515996075123e+24,4.7663785820945304e+24,2.5899150099578258e+23,-1.6965507121760396e+23,2.365881729042334e+24,8.180592094784762e+23,8.546687771043688e+21,-5.570119728800587e+21,9.449636316486264e+24
2004-08-12,1.3623443329255996e+52,0.015768556293961587,0.15786576374889166,0.16381463827727383,35.20890457521543,299.0477410942636,299.19561185458224,294.8924263989952,301.2528209965553,297.2675342500755,30.30691625703848,78.05529136820765,35.20890457521543,16.360541111677968,2.531098137522015,26.553232400491037,6.258641288739125,30.708857740746407,22.427767393014875,29.598005790026942,-8.239984633139515e+21,-1.8056126388574234e+22,-1.637451513693844e+22,-2.1706349525291e+22,3.0592093757379453e+24,2.9131039985866455e+24,2.962678026769882e+24,2.959438976678275e+24,2.804646764259206e+24,2.975354958504011e+24,2.722193967376052e+25,1.2088988936358566e+24,3.0592093757379453e+24,1.6622876559972866e+23,-1.0888987846248915e+23,1.449070521663679e+24,5.0105018813108746e+23,5.406070832560746e+21,-3.5750188688911326e+21,6.06509235754174e+24
2004-08-19,1.6131810421942576e+52,0.01600300590570138,0.157779710093909,0.16296067716168675,36.22903250607356,299.28458328205807,299.42873849817465,295.1369114167758,301.480586131183,297.49782725315913,31.054766289749324,78.16018569104237,36.22903250607356,16.436266877963718,2.5331876755229166,26.639160272689413,6.259038082134186,30.778837155066142,22.51764914808859,30.264851849251304,-5.256421323892597e+21,-1.1518299123287731e+22,-1.0445571729349161e+22,-1.3846836321719503e+22,1.951511437111263e+24,1.8583088218227124e+24,1.8899327713796326e+24,1.887866537093153e+24,1.7891224709609654e+24,1.898019559247507e+24,1.73652470585967e+25,7.71173112880425e+23,1.951511437111263e+24,1.0603959958328416e+23,-6.946234046304446e+22,8.434820019546546e+23,2.916537252309302e+23,3.3256323090664485e+21,-2.2804688879140324e+21,3.869022130686698e+24
2004-08-26,1.6858519159683116e+52,0.016082874036786085,0.15779042869265042,0.1621785356545407,37.13466254161883,299.49905878963835,299.63970336913917,295.35793643715243,301.6868010203723,297.70594349390245,31.732062112272907,78.25421894906245,37.13466254161883,16.501305973888734,2.534985163222994,26.71343758900467,6.258865911896468,30.838126873928182,22.595157789905098,30.87821737609265,-3.3207500862260794e+21,-7.276698432253429e+21,-6.599001694031768e+21,-8.747754427577014e+21,1.232859549857991e+24,1.1739791701968614e+24,1.1939574739227215e+24,1.1926521386707891e+24,1.1302709695896446e+24,1.1990662698335738e+24,1.0970425417291606e+25,4.871855315464578e+23,1.232859549857991e+24,6.699009317765169e+22,-4.388255593425367e+22,4.627298563642995e+23,1.5999972266379786e+23,2.097128754168132e+21,-1.4405470350710355e+21,2.4442512037797077e+24
