,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,3.4113675575523767e+44,0.010756101724548646,0.15990627780821232,0.17165617772386085,23.76980045538279,295.3016016230249,295.4842161860843,291.07363948130535,297.59038535024166,293.58871579795533,22.491933879306735,76.5972299637655,23.76980045538279,15.415357833238364,2.4942143152358414,25.46842051740149,6.209967318464689,29.749679318280354,21.316860279826706,22.779507164139403,-2.587165938243837e+19,-5.669209015153693e+19,-5.14122170148928e+19,-6.815295250079901e+19,9.602952670071656e+21,9.144323380874619e+21,9.299937785426977e+21,9.289770307391169e+21,8.803872774471813e+21,9.339731065830252e+21,8.545050898874736e+22,3.7947709465620675e+21,9.602952670071656e+21,5.2179722681623465e+20,-3.418086900021812e+20,4.99309567464076e+21,1.7264801745254062e+21,1.7396918678918492e+19,-1.121735544140582e+19,1.905108663263115e+22
2004-06-17,2.1709253304249624e+44,0.011095373381720095,0.1601006400308645,0.1717063029549334,24.451537241865758,296.2434696212142,296.42480174946525,292.00851791269616,298.5345885281722,294.52218607327944,22.927497533357787,76.86581767168194,24.451537241865758,15.506050959778218,2.504001982788271,25.591742017858465,6.230623339905792,29.879475473292132,21.429897726015326,23.194386794567468,-2.3954946814201577e+19,-5.249203324344501e+19,-4.760332168828197e+19,-6.310381287315502e+19,8.891516151724186e+21,8.466864497941478e+21,8.610950180653089e+21,8.601535962101288e+21,8.151636237457595e+21,8.647795368543845e+21,7.911989228213663e+22,3.513634641625371e+21,8.891516151724186e+21,4.8313978310245384e+20,-3.1648573020942434e+20,4.6229633703192927e+21,1.5984982316581404e+21,1.6107895198672708e+19,-1.038630010922161e+19,1.7639686090648266e+22
2004-06-24,1.3713388302105527e+44,0.011905420898544152,0.15977453218512275,0.1711328455897613,25.579035601913045,296.85814649505056,297.0365347431959,292.6269383699592,299.14388787246975,295.128943311061,23.676192463282987,77.07237129347094,25.579035601913045,15.6170233013432,2.511118957005864,25.726401952123833,6.242492143080885,30.007405908062196,21.563818169430256,23.8526431496364,-1.9902484864654103e+19,-4.361194809764059e+19,-3.955026061032433e+19,-5.242853137395634e+19,7.38733630252426e+21,7.034523067484025e+21,7.154233741839042e+21,7.146412128822433e+21,6.772622044922802e+21,7.184845820750222e+21,6.5735161758026385e+22,2.919232254541617e+21,7.38733630252426e+21,4.014069139619791e+20,-2.62945765841499e+20,3.8404387845856035e+21,1.327921965673478e+21,1.3382583921159318e+19,-8.629236799372128e+18,1.465558534657414e+22
2004-07-01,8.7296517286401e+43,0.013347787284068127,0.15886262858877417,0.1698211464188994,27.377493490374945,297.26865883059355,297.44185547849503,293.05267527352333,299.5402444832241,295.5304317681264,24.887688640360842,77.258229164004,27.377493490374945,15.77046533474973,2.516988494766265,25.899318779961057,6.24795337327313,30.15905656142155,21.74538869876115,24.88573375162384,-1.2905557341877217e+19,-2.827970983486821e+19,-2.564595122988525e+19,-3.3996730689566163e+19,4.790236128047538e+21,4.561458306691026e+21,4.6390833630998466e+21,4.6340115250622864e+21,4.391631499182595e+21,4.658933425469582e+21,4.262523511063766e+22,1.8929437132972352e+21,4.790236128047538e+21,2.602878524228187e+20,-1.7050425967760776e+20,2.4893601319895433e+21,8.607547692226777e+20,8.677119331514394e+18,-5.595523445832733e+18,9.50327586493208e+21
2004-07-08,4.926931822058402e+43,0.014608199765904816,0.15808029972341575,0.16851437044792353,29.161006809462148,297.6547192461791,297.822742912531,293.453898192525,299.9120059934532,295.9077886904304,26.078777182117566,77.43651638655695,29.161006809462148,15.918499626227291,2.5221124920714386,26.064398179113454,6.252838696283186,30.30314830315659,21.918647549796184,25.901860576294546,-8.364727476166203e+18,-1.8329473079494668e+19,-1.6622404381469266e+19,-2.203495593142612e+19,3.104784959407463e+21,2.956502929086477e+21,3.006815502655511e+21,3.0035281978053713e+21,2.8464299173260485e+21,3.0196812932846033e+21,2.7627487523604993e+22,1.2269088648140061e+21,3.104784959407463e+21,1.6870521362971007e+20,-1.1051210145205366e+20,1.6120227391808817e+21,5.573947469528915e+20,5.62303194873268e+18,-3.626724594290086e+18,6.159551367886935e+21
2004-07-15,2.484421933625312e+43,0.01568472381869694,0.15743186192235753,0.16723034058786063,30.89990108375359,298.0156714982059,298.1786091125374,293.8296167800539,300.2587828367435,296.260427688738,27.23621191172061,77.6057574627329,30.89990108375359,16.059161857559996,2.5264784923956283,26.219913222945785,6.2570751143283685,30.4380773575583,22.081808133325175,26.88987259324871,-5.417867118315219e+18,-1.1872072315138712e+19,-1.0766397157857987e+19,-1.4272128235441529e+19,2.010979406931842e+21,1.9149366492890283e+21,1.947524268295643e+21,1.9453950701563308e+21,1.8436419983538384e+21,1.955857483106546e+21,1.7894414331952912e+22,7.946728979888818e+20,2.010979406931842e+21,1.0927092049434758e+20,-7.1579050769208386e+19,1.0418601029626985e+21,3.6024761582835165e+20,3.6404661590734996e+18,-2.349036927381025e+18,3.9895724771781724e+21
2004-07-22,9.179632778657212e+42,0.016577406324003962,0.15691919258508968,0.16598575100929966,32.567479023866525,298.3511019014733,298.5091005649266,294.17911825168596,300.5804032598559,296.58798750188566,28.347909952316513,77.76468977941933,32.567479023866525,16.190710386498598,2.5300884016530474,26.364360367166704,6.2605857415433075,30.562445994406563,22.233327809280432,27.839842088313524,-3.5054687024026655e+18,-7.681468929480858e+18,-6.966074924005176e+18,-9.234353252569547e+18,1.3011425009080504e+21,1.239000982481257e+21,1.2600858011252144e+21,1.258708168821966e+21,1.1928719668883245e+21,1.2654775519915063e+21,1.1578031548165976e+22,5.14168707212816e+20,1.3011425009080504e+21,7.070039517982523e+19,-4.631302777614837e+19,6.706218115815427e+20,2.318832519429654e+20,2.3529992504460744e+18,-1.5198685318070298e+18,2.5813377918587277e+21
2004-07-29,-8.153203442802183e+41,0.017287711751296522,0.15654185023318018,0.1647958474435146,34.140130287451775,298.6608314997193,298.81408932806227,294.5019625619793,300.876901333972,296.8903225596236,29.4029674578138,77.91227139137536,34.140130287451775,16.311644791897958,2.5329590854119775,26.496475176994565,6.263295774731196,30.675079301533877,22.371917631988566,28.743088330550663,-2.2644205971264648e+18,-4.961983100344744e+18,-4.4998614673761997e+18,-5.965096676493586e+18,8.404952611004784e+20,8.003538840275293e+20,8.139739833929853e+20,8.130840782352413e+20,7.705560571345231e+20,8.174568771182247e+20,7.479027579467163e+21,3.321360738867586e+20,8.404952611004784e+20,4.567012995511005e+19,-2.9916692711145767e+19,4.2782252726719224e+20,1.4792969325458634e+20,1.5161758244986842e+18,-9.817813447685786e+17,1.667464429634594e+21
2004-08-05,-7.09813214753649e+42,0.017818084006133262,0.1562972433775503,0.16367416777726274,35.59738822575655,298.9449042854816,299.09366064327895,294.7979725832454,301.1485027229732,297.1674900154981,30.391668217979035,78.04768331749005,35.59738822575655,16.420719181588062,2.5351230875023405,26.615243438553428,6.265139193087965,30.77503912287483,22.49654722378299,29.592174618261808,-1.4590689817951488e+18,-3.1972309557220127e+18,-2.899465010056868e+18,-3.843582568151585e+18,5.4156828808765034e+20,5.157034226104629e+20,5.24479455311823e+20,5.2390605004092473e+20,4.9650336420907385e+20,5.267236378546964e+20,4.819068411486642e+21,2.140099692074449e+20,5.4156828808765034e+20,2.942728560319425e+19,-1.927664890770506e+19,2.6945068049385246e+20,9.316890526373236e+19,9.710968160396037e+17,-6.326005807204691e+17,1.0744247470228955e+21
2004-08-12,-1.088386322627376e+43,0.018171643626222304,0.156180836223885,0.1626323482118432,36.92195108953612,299.2035718895227,299.34809741752423,295.0672197919052,301.3956086036447,297.41973374168276,31.305492012959796,78.17032691410797,36.92195108953612,16.516950471406247,2.5366294177225583,26.719907745559087,6.266065798995456,30.86163500623071,22.60644527079231,30.380886628331794,-9.364780785416837e+17,-2.0520871455890964e+18,-1.8609712462495672e+18,-2.4669366993939927e+18,3.47595298187769e+20,3.3099442656038866e+20,3.3662715611778594e+20,3.362591268580954e+20,3.1867123450489143e+20,3.38067541969986e+20,3.093027339900935e+21,1.3735822554260131e+20,3.47595298187769e+20,1.888734318292629e+19,-1.2372350214220906e+19,1.6503489306042997e+20,5.706469283562245e+19,6.142517795688563e+17,-4.060162299299702e+17,6.896017056815073e+20
