,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
1990-04-30,0.13745895835552668,0.16491695796020212,0.20986185224589318,0.19943263859445864,34.275769499034745,294.42542510009037,294.5109825706143,290.95557631526776,296.6622861018394,292.7286063999534,33.09049889754948,79.75965854914634,34.275769499034745,17.196005022222813,2.2021674774230604,27.574253137442795,7.1625512020763855,32.720181248005375,22.886413346445988,22.42290159619679,1.484609663328197e+17,3.25319778070225e+17,2.950219506864856e+17,3.910863635197827e+17,-5.513912547028635e+19,-5.250572522973825e+19,-5.3399246470720225e+19,-5.3340865892758675e+19,-5.055089431978436e+19,-5.362773522636537e+19,-4.906476683421251e+20,-2.1789168246141145e+19,-5.513912547028635e+19,-2.996103776742123e+18,1.9626288803285565e+18,-2.884126876497613e+19,-9.972546487324627e+18,-9.989340726349315e+16,6.433477168804086e+16,-1.0956201096006535e+20
1990-05-07,0.13815913451387557,0.16566721376213675,0.21041982243407245,0.20004208360926526,34.452901678982684,295.39979691658027,295.4858631847235,291.916080410186,297.6441266960571,293.6968044108729,33.27346119680677,80.01288983377397,34.452901678982684,17.247812256679453,2.2104728655809835,27.659099221016696,7.185738994857056,32.81838293374179,22.95641339619407,22.486549013222135,1.4860240802276262e+17,3.256297166373696e+17,2.953030239160765e+17,3.9145895920965485e+17,-5.519165762004684e+19,-5.255574848631926e+19,-5.345012100289264e+19,-5.33916848045846e+19,-5.059905516978487e+19,-5.367882744435394e+19,-4.911151182077721e+20,-2.1809927223359226e+19,-5.519165762004684e+19,-2.998958224848715e+18,1.9644987161916815e+18,-2.886874653869874e+19,-9.982047573356933e+18,-9.99885777143426e+16,6.439606462170248e+16,-1.0966639322133642e+20
1990-05-14,0.13873394614352094,0.16627665051434126,0.21083325778687936,0.2005154637392608,34.65366808250634,296.1009775976084,296.18738105780756,292.60721314956925,298.35069178739934,294.39344125190166,33.46815142591534,80.19465698121395,34.65366808250634,17.286468886921813,2.216631384707097,27.72021623679308,7.202718785433486,32.887337358615014,23.006670597004334,22.54655526587262,1.483918169454181e+17,3.2516825229264934e+17,2.94884536875543e+17,3.9090420531937126e+17,-5.511344309265635e+19,-5.2481269421787275e+19,-5.3374374483699696e+19,-5.331602109790052e+19,-5.0527349021479715e+19,-5.360275681519583e+19,-4.904191373562927e+20,-2.177901941548109e+19,-5.511344309265635e+19,-2.994708269142815e+18,1.961714738589415e+18,-2.882783552673634e+19,-9.96790162950255e+18,-9.984687949965563e+16,6.430480600032565e+16,-1.0951098059993342e+20
1990-05-21,0.13929391438933203,0.1668654176071754,0.21118532893898445,0.2009482379881608,34.917980598493216,296.6692488349636,296.75588594932344,293.16724084509883,298.92334090700643,294.95788883160566,33.71325614326251,80.34130375895054,34.917980598493216,17.31968470834805,2.2218753820896415,27.769815477738543,7.216887442549372,32.94082667194817,23.04722242700049,22.614766581720293,1.4795633939506618e+17,3.24213998366284e+17,2.9401915495355674e+17,3.897570395978451e+17,-5.495170463840453e+19,-5.232725546589666e+19,-5.321773958046674e+19,-5.315955744120729e+19,-5.037906913059289e+19,-5.3445451690630275e+19,-4.889799307170308e+20,-2.1715105699739206e+19,-5.495170463840453e+19,-2.985919860014174e+18,1.955957799960684e+18,-2.8743236215211143e+19,-9.938649429335642e+18,-9.955386423793456e+16,6.411609400458394e+16,-1.0918960514539538e+20
1990-05-28,0.13999241220446162,0.1675808238029939,0.2115400621454132,0.20143984171426746,35.34126510228553,297.18321878404726,297.26997610424473,293.67362900269154,299.4413408328519,295.4681110164728,34.093539551139024,80.47284582162683,35.34126510228553,17.3534676900923,2.227080097159377,27.814884368090723,7.230391790487171,32.984444176608875,23.083485764611087,22.709403112847415,1.4737760934902266e+17,3.2294583788752614e+17,2.9286910136491226e+17,3.8823250803404384e+17,-5.473676151234947e+19,-5.212257785049363e+19,-5.3009578844011315e+19,-5.295162428369556e+19,-5.018201182949681e+19,-5.323640026018967e+19,-4.8706728987034334e+20,-2.1630167248194687e+19,-5.473676151234947e+19,-2.974240459837518e+18,1.948307087635711e+18,-2.863080749277906e+19,-9.89977455631598e+18,-9.916446014335789e+16,6.386530429097294e+16,-1.0876251150305434e+20
1990-06-04,0.14082062017589148,0.16842424438222964,0.21189230438411277,0.20198354219497203,35.914798762651586,297.64424200563315,297.73102492078357,294.127626299373,299.90601621575206,295.925468045377,34.60297523889494,80.58927875146043,35.914798762651586,17.387467770949385,2.2322717076028096,27.8553202296828,7.243341708106821,33.018390972350275,23.115449288258475,22.82875338338319,1.467080389511472e+17,3.2147862062079386e+17,2.91538529634291e+17,3.864686783992657e+17,-5.448807983889295e+19,-5.18857730135505e+19,-5.2768744157925966e+19,-5.271105289848239e+19,-4.995402342948233e+19,-5.29945350723393e+19,-4.848544313565349e+20,-2.153189643275355e+19,-5.448807983889295e+19,-2.960727802632769e+18,1.939455481264166e+18,-2.8500731374100546e+19,-9.854797681304592e+18,-9.8713933235764e+16,6.357514938751426e+16,-1.0826837904542307e+20
1990-06-11,0.14187712949938416,0.169397400677955,0.21223460079142364,0.20256960593783535,36.62634347013038,298.0542098248315,298.1409505878391,294.5309717669477,300.31921346259526,296.3318591167299,35.23312656069261,80.69057945946336,36.62634347013038,17.42117778738145,2.2374861873155214,27.89096611461288,7.255893677117771,33.04294517472722,23.14308684055218,22.970514633455636,1.4598127804787066e+17,3.198860828541054e+17,2.900943088086857e+17,3.8455419349571456e+17,-5.421815733418426e+19,-5.162874179035503e+19,-5.250733888111028e+19,-5.244993341205054e+19,-4.970656168804768e+19,-5.273201127475103e+19,-4.824525643258406e+20,-2.142523193964897e+19,-5.421815733418426e+19,-2.946060978868558e+18,1.929847826106897e+18,-2.8359544955438682e+19,-9.805979158965727e+18,-9.822492514101325e+16,6.326021127890938e+16,-1.0773204085219457e+20
1990-06-18,0.1430341422865356,0.1705010767338962,0.21255743854258685,0.20318549497570018,37.460381397967026,298.4154648426302,298.50212841208514,294.8858173146901,300.6832158721772,296.6896345588113,35.97329312161784,80.77671335348235,37.460381397967026,17.453949508754008,2.242761918258677,27.92161060017427,7.268234631526503,33.05844148724664,23.16634215815602,23.13196992441461,1.4521892988115178e+17,3.1821556337322534e+17,2.885793688968472e+17,3.825459621092255e+17,-5.393501754705203e+19,-5.135912453150348e+19,-5.223313338456337e+19,-5.217602770017157e+19,-4.944698249931426e+19,-5.245663248687818e+19,-4.799330851867274e+20,-2.1313344411394187e+19,-5.393501754705203e+19,-2.930675965444106e+18,1.9197697133574436e+18,-2.8211445060473635e+19,-9.754770139718269e+18,-9.771197181019301e+16,6.2929851616908e+16,-1.0716943979046196e+20
1990-06-25,0.1442726796549448,0.17173371284035388,0.21284962762563334,0.20381618139320556,38.39836835815274,298.7306982243112,298.81728557226177,295.19463423050996,301.0006424691302,297.00148989025325,36.810666441001786,80.8476408620672,38.39836835815274,17.485013173517157,2.248131539320054,27.94698792257948,7.2805622614500605,33.06524627401249,23.185110903060924,23.310180471004717,1.444348629932492e+17,3.1649745205908435e+17,2.8702126949569443e+17,3.8048051773337043e+17,-5.364381132134695e+19,-5.108182608069113e+19,-5.1951115980630925e+19,-5.189431862154572e+19,-4.918000809565214e+19,-5.217340836543656e+19,-4.773418279908563e+20,-2.119826929201038e+19,-5.364381132134695e+19,-2.914852644613311e+18,1.909404482791568e+18,-2.8059125906430116e+19,-9.702102212485693e+18,-9.718440482660531e+16,6.25900802616565e+16,-1.065908106354746e+20
1990-07-02,0.14557244954387008,0.17309013252867897,0.21309886069830575,0.20444462528152782,39.418978796652326,299.0028387001471,299.0893875392405,295.46011146179984,301.2743400030514,297.2703507220363,37.73047212686279,80.90332106395925,39.418978796652326,17.5134993300714,2.2536144453994478,27.966779009149278,7.293063444815262,33.06373028227446,23.199222314353374,23.50216130626248,1.4363797974431822e+17,3.147512564893412e+17,2.8543770139441994e+17,3.783813115940568e+17,-5.3347845036803146e+19,-5.079999490761791e+19,-5.166448871839957e+19,-5.160800472450839e+19,-4.890866972667029e+19,-5.188555466068386e+19,-4.747082140881917e+20,-2.108131315398484e+19,-5.3347845036803146e+19,-2.898770675678423e+18,1.898869822100182e+18,-2.7904316939103252e+19,-9.648573373796164e+18,-9.664821422971002e+16,6.224475500429795e+16,-1.0600272319491277e+20
