,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_se,sj_ndvi_sw,sj_precipitation_amt_mm,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_max_temp_c,iq_station_min_temp_c,iq_station_precip_mm
2004-06-10,161404560521371.0,0.021827523126660694,0.14903395348281964,0.1723657720246336,26.776583657172196,296.0446608339037,296.22132755190535,291.84512311096955,298.32436565515263,294.3156114603661,24.06151869489551,76.93873688172434,26.776583657172196,15.72256500596904,2.53292908875713,25.88163261268121,6.154922628440794,30.089079627272014,21.832978879273064,24.755314806493985,-1839620.2352880146,-4031126.2903171573,-3655697.624295405,-4846058.046037913,682263911.7392092,649679764.9202421,660735716.7236109,660013345.0577075,625491740.7622056,663562910.0890324,6070884569.628735,269608796.44754565,682263911.7392092,37072406.38659698,-24284652.12496858,357539524.9617996,123627693.86867264,-959013.2763646902,-795723.3006086674,1356604348.69981
2004-06-17,102714598462490.0,0.02171389319481181,0.14923284689176727,0.1718747140233594,27.79415012602977,296.9993230459289,297.1729489215797,292.7985710006737,299.2740630059677,295.25989894052026,24.609848197402332,77.23251877740108,27.79415012602977,15.848391468118258,2.5425163502377472,26.036052193276927,6.179052954346467,30.24650613740851,21.973686083804072,25.314258730829476,-1703331.1298911725,-3732478.492226259,-3384863.6256113388,-4487035.66867122,631717676.7441893,601547578.4720454,611784429.7176778,611115576.2303362,579151567.702962,614402165.3254657,5621077280.074832,249634684.43829572,631717676.7441893,34325888.512819715,-22485518.357995532,331035540.54709095,114463318.31288232,-1479029.957313857,-736769.1422970035,1256097774.2030523
2004-06-24,64883170013740.0,0.021597923501870828,0.1488453567796686,0.17012952443100365,29.666281543075925,297.64721453667227,297.814053310386,293.4629409655317,299.9006509836768,295.8956031415352,25.609680352987343,77.49632165107474,29.666281543075925,16.03718795907261,2.549368001342563,26.24022718057372,6.1980732183096,30.43598370185194,22.17020216942922,26.297637692244074,-1415178.1604646952,-3101054.213638893,-2812245.4337987583,-3727962.7840344068,524848473.5171839,499782363.5223758,508287401.2901937,507731700.6138427,481175182.7945196,510462283.1969582,4670053584.050761,207403704.35769832,524848473.5171839,28518965.582199086,-18681636.128932826,275001470.3870907,95088221.53510213,-2620996.40130645,-612125.0757326381,1043598241.4766873
2004-07-01,41303247949534.0,0.021456990319064076,0.14779389728233705,0.1667806633204307,32.76537651989844,298.1177981481792,298.27274975590433,293.9709843571758,300.32935772666167,296.34975177739227,27.260824749010332,77.7828389086693,32.76537651989844,16.32668924485457,2.5548600687777663,26.534958056907122,6.215802830643599,30.695407036953746,22.46178531044606,27.901893583661106,-917657.0307710234,-2010845.3525495492,-1823570.389457135,-2417357.517394216,340329279.4744401,324075659.20891166,329590566.5562775,329230234.31510013,312010231.37179196,331000822.083038,3028025311.0159464,134488161.2697532,340329279.4744401,18492796.994952396,-12113895.45811723,178255071.00499836,61635880.02703301,-4611673.428482931,-396916.95267996803,676699240.814111
2004-07-08,23311157535562.0,0.02148839081136666,0.14718169172904075,0.16372222670742645,35.566264859246814,298.5442496276495,298.6886159229224,294.4310796668095,300.71901517163934,296.7602435603482,28.82821685708607,78.04022901060983,35.566264859246814,16.59153655531424,2.5603823820851406,26.804931061509166,6.237364894514734,30.937561686825013,22.72561690453788,29.323666320944454,-594778.3320433951,-1303327.2256946638,-1181945.155136676,-1566807.6694709363,220580911.56069028,210046378.17193064,213620762.83568108,213387220.0004012,202226390.1235761,214534794.35017017,1962378957.3760695,87167823.65168789,220580911.56069028,11986070.909508333,-7851600.784873519,115431760.86836857,39913243.89525609,-4841900.9325494915,-257252.66907856328,438589965.7186657
2004-07-15,11754729549990.0,0.02175441584771596,0.14696622481301594,0.1610526303879166,38.101082453609386,298.9255849121155,299.06085720999573,294.841972273813,301.0694202282405,297.1265071211258,30.326742327435575,78.26753187776707,38.101082453609386,16.82928246596222,2.5659269788023593,27.047601805766405,6.261611293620685,31.16008743980418,22.960486478611003,30.567458603705077,-385239.8948109513,-844169.5189645765,-765549.927821425,-1014826.734337965,142867976.49258333,136044951.1180117,138359998.05452895,138208737.46158263,130980119.1630508,138951995.82837296,1270810662.7848577,56458399.30511172,142867976.49258333,7763407.7017599745,-5085503.679045398,74604247.84581347,25796171.58884164,-4319350.8120059855,-166615.08663359308,284064224.3442988
2004-07-22,4343227662777.0,0.0222694990223882,0.14708586319194725,0.1588149243779574,40.41297989726416,299.2618299795912,299.3895899809555,295.2036121180546,301.3810095792016,297.44903277588696,31.772608236601528,78.46488795268688,40.41297989726416,17.038331755039952,2.571342754731381,27.261083605671708,6.287151047355222,31.360747975132043,23.16571231463754,31.65344763419405,-249257.57379136074,-546193.9686950324,-495325.5688933694,-656612.5067588103,92435523.7137851,88021111.97025013,89518904.15424417,89421041.0111748,84744255.70317508,89901915.9869686,822024594.9557202,36529220.59720421,92435523.7137851,5023065.926586366,-3290415.134597295,48021067.70480654,16604412.189625442,-3557163.3619748605,-107795.01110497472,183783645.68204606
2004-07-29,-385758554695.0,0.023005013167328017,0.14747204462894328,0.15700398533859047,42.5448980392404,299.55393464413237,299.675762369311,295.5170155097848,301.6547969065188,297.72924701658985,33.17950311813331,78.63326825286123,42.5448980392404,17.21780231628301,2.5763690752007897,27.44409414783572,6.312446429418529,31.53739641229543,23.341053818017766,32.61232429204617,-161012.0781443712,-352823.23980959057,-319963.92882194964,-424149.98849730036,59707774.125088304,56856413.05105583,57823858.41299869,57760646.725324385,54739841.240858346,58071251.24372741,530807657.9367698,23596269.435970165,59707774.125088304,3244728.128966971,-2125496.016178046,30634991.82690866,10592767.79367287,-2799558.6334630856,-69623.94528494125,118707820.75924146
2004-08-05,-3358391848631.0,0.023898176080491107,0.14806037852709408,0.1555803100680806,44.53051961399787,299.8036443315483,299.9210404668492,295.78407915527697,301.89228062059595,297.969343709029,34.55451326808161,78.77417368643552,44.53051961399787,17.367362936944883,2.580676022547789,27.59589096928191,6.335919281807387,31.687966353109527,23.486633527412742,33.47833613270893,-103747.08415533992,-227339.51022910496,-206166.80596066738,-273298.48999087175,38470151.49337479,36633081.19881213,37256380.02312347,37215653.83042798,35269428.839851946,37415768.20705794,341854203.96533674,15203770.357752942,38470151.49337479,2090716.3699616757,-1369547.1839984315,19294493.43768578,6671523.915404022,-2149663.5957137793,-44853.70135322437,76479591.6537666
2004-08-12,-5149562840048.0,0.024863242504142114,0.14879790833269532,0.15448564490337574,46.387553929890075,300.0133576791508,300.12768458052227,296.00738297555364,302.0953403054728,298.17210105822215,35.89460893746963,78.88934754501526,46.387553929890075,17.487078579770838,2.5839021614413173,27.71621418067867,6.356057886378844,31.810505120392463,23.602872364874962,34.282179013975174,-66587.98715141625,-145913.46036039793,-132324.16335899336,-175411.36150814814,24689454.687782645,23510537.620327592,23910531.319627598,23884395.091028057,22635430.454120874,24012815.923252493,219268879.16244125,9757956.78742316,24689454.687782645,1341882.716627582,-879013.826869634,11817615.309997484,4086217.551722165,-1640846.322809827,-28780.301491393635,49079175.690175116
